timestamp,interval,value,eventnum,uniqueid,eventtype
1531940346678,221,"[1600, 899]",20,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940351768,5090,on,21,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,focus
1531940351975,207,"[1600, 900]",22,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531940373429,21454,"[1024, 768]",23,A2RR04JS69Z5LE:3WETL7AQWUQ9T5CKQ0V4VHS2L8335P,window_resize
1531595678052,0,,1,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,initialized
1531595678052,0,"[1024, 721]",2,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,window_resize
1531595714216,36164,"[1366, 768]",3,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,window_resize
1531595987296,273080,"[1024, 721]",4,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,window_resize
1531595988114,818,off,5,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,focus
1531596131954,143840,on,6,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,focus
1531596139865,7911,"[1366, 677]",7,A2T3CUOWE8D4OE:3FTYUGLFSV37BXEHJP1G8QEEAQ65DB,window_resize
1532015670810,0,,1,A2THVM1VML386J:36U2A8VAG2HDRRUBM8S0N07XR7BYK9,initialized
1532015670811,1,"[1024, 722]",2,A2THVM1VML386J:36U2A8VAG2HDRRUBM8S0N07XR7BYK9,window_resize
1532015711449,40638,"[1366, 768]",3,A2THVM1VML386J:36U2A8VAG2HDRRUBM8S0N07XR7BYK9,window_resize
1532015789534,78085,"[1024, 722]",4,A2THVM1VML386J:36U2A8VAG2HDRRUBM8S0N07XR7BYK9,window_resize
1532043286160,0,,1,A2TN5WX8SSRW0:336KAV9KYRAIABQLX2MWN4L3AALY2P,initialized
1532043286160,0,"[1024, 768]",2,A2TN5WX8SSRW0:336KAV9KYRAIABQLX2MWN4L3AALY2P,window_resize
1532043288022,1862,off,3,A2TN5WX8SSRW0:336KAV9KYRAIABQLX2MWN4L3AALY2P,focus
1532043293318,5296,on,4,A2TN5WX8SSRW0:336KAV9KYRAIABQLX2MWN4L3AALY2P,focus
1532043306589,13271,"[1600, 900]",5,A2TN5WX8SSRW0:336KAV9KYRAIABQLX2MWN4L3AALY2P,window_resize
1532043449364,142775,"[1024, 768]",6,A2TN5WX8SSRW0:336KAV9KYRAIABQLX2MWN4L3AALY2P,window_resize
1532025793843,0,,1,A2UA3QR3EUAT9K:3VP0C6EFSHE6YVK811AOJMF8H326MD,initialized
1532025793843,0,"[1024, 768]",2,A2UA3QR3EUAT9K:3VP0C6EFSHE6YVK811AOJMF8H326MD,window_resize
1532026070565,276722,on,3,A2UA3QR3EUAT9K:3VP0C6EFSHE6YVK811AOJMF8H326MD,focus
1532026073305,2740,"[1280, 1024]",4,A2UA3QR3EUAT9K:3VP0C6EFSHE6YVK811AOJMF8H326MD,window_resize
1531521041433,0,,1,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,initialized
1531521041434,1,"[1028, 674]",2,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531521064126,22692,"[1152, 632]",3,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531521069056,4930,"[1152, 720]",4,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531521181171,112115,"[1152, 632]",5,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531521182881,1710,off,6,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521195355,12474,on,7,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521210923,15568,off,8,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521222155,11232,on,9,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521344443,122288,off,10,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521345912,1469,on,11,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521386454,40542,off,12,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521386534,80,on,13,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,focus
1531521386826,292,"[1028, 674]",14,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531521387152,326,"[799, 674]",15,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531521449153,62001,"[1152, 632]",16,A2UDE1QUHS1A2E:3HRMW88U178BKKYTZCU7AL5H1210MS,window_resize
1531580427947,0,,1,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,initialized
1531580427947,0,"[1366, 678]",2,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,window_resize
1531580431141,3194,off,3,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580448942,17801,on,4,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580468355,19413,"[1366, 768]",5,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,window_resize
1531580786219,317864,off,6,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580786424,205,"[1366, 767]",7,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,window_resize
1531580790363,3939,on,8,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580790575,212,"[1366, 768]",9,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,window_resize
1531580909897,119322,"[1366, 678]",10,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,window_resize
1531580913454,3557,off,11,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580916912,3458,on,12,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580926171,9259,off,13,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580944368,18197,on,14,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580949278,4910,off,15,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580951588,2310,on,16,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580999641,48053,off,17,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531580999642,1,on,18,A2V3JF5LEL7L7U:33PPUNGG39NZJLHB8E3G2J2DQKDZRE,focus
1531492304903,0,,1,A2VF6506WDNXKS:3M81GAB8A113PMZVPLYDBBL52XZQBB,initialized
1531492304903,0,"[1440, 803]",2,A2VF6506WDNXKS:3M81GAB8A113PMZVPLYDBBL52XZQBB,window_resize
1531492332057,27154,"[1440, 900]",3,A2VF6506WDNXKS:3M81GAB8A113PMZVPLYDBBL52XZQBB,window_resize
1531520596820,0,,1,A2XHD64QUKA5Z6:3H0W84IWBLK18QQFCRP3H91V1RIRE3,initialized
1531520596820,0,"[1024, 738]",2,A2XHD64QUKA5Z6:3H0W84IWBLK18QQFCRP3H91V1RIRE3,window_resize
1531520600750,3930,"[1920, 1029]",3,A2XHD64QUKA5Z6:3H0W84IWBLK18QQFCRP3H91V1RIRE3,window_resize
1531520609957,9207,off,4,A2XHD64QUKA5Z6:3H0W84IWBLK18QQFCRP3H91V1RIRE3,focus
1531520618078,8121,on,5,A2XHD64QUKA5Z6:3H0W84IWBLK18QQFCRP3H91V1RIRE3,focus
1531520618441,363,"[1920, 1080]",6,A2XHD64QUKA5Z6:3H0W84IWBLK18QQFCRP3H91V1RIRE3,window_resize
1531588729777,0,,1,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,initialized
1531588729777,0,"[1366, 677]",2,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,window_resize
1531588762344,32567,"[1366, 768]",3,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,window_resize
1531589331802,569458,"[1366, 677]",4,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,window_resize
1531589334490,2688,off,5,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,focus
1531589390434,55944,on,6,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,focus
1531589395141,4707,"[1366, 768]",7,A2XTK2B7R27RBG:3MH9DQ757XUR8WENMGAWMN9RMVWUG1,window_resize
1531937910144,0,,1,A2YK47V8SG1RJY:3OCHAWUVGP2ORM41HC6Y4M0OPSTXKW,initialized
1531937910144,0,"[1024, 768]",2,A2YK47V8SG1RJY:3OCHAWUVGP2ORM41HC6Y4M0OPSTXKW,window_resize
1531937914754,4610,off,3,A2YK47V8SG1RJY:3OCHAWUVGP2ORM41HC6Y4M0OPSTXKW,focus
1531937927355,12601,on,4,A2YK47V8SG1RJY:3OCHAWUVGP2ORM41HC6Y4M0OPSTXKW,focus
1531937938934,11579,"[1280, 1024]",5,A2YK47V8SG1RJY:3OCHAWUVGP2ORM41HC6Y4M0OPSTXKW,window_resize
1531937940485,1551,"[1024, 768]",6,A2YK47V8SG1RJY:3OCHAWUVGP2ORM41HC6Y4M0OPSTXKW,window_resize
1531940901954,0,,1,A2ZX7580NVWA6I:3II4UPYCOKPW4JXF3HPJ61958HIQDQ,initialized
1531940901954,0,"[1024, 768]",2,A2ZX7580NVWA6I:3II4UPYCOKPW4JXF3HPJ61958HIQDQ,window_resize
1531940924859,22905,"[1920, 1080]",3,A2ZX7580NVWA6I:3II4UPYCOKPW4JXF3HPJ61958HIQDQ,window_resize
1531947740736,0,,1,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,initialized
1531947740736,0,"[1032, 672]",2,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,window_resize
1531947750832,10096,off,3,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,focus
1531947768821,17989,on,4,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,focus
1531947769234,413,"[1280, 720]",5,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,window_resize
1531947931990,162756,"[1032, 672]",6,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,window_resize
1531947935637,3647,off,7,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,focus
1531948173844,238207,on,8,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,focus
1531948176413,2569,off,9,A301FEJ1JE99F5:32AT8R96GMRUY1NEHG4DB1SUC55SUY,focus
1531761914802,0,,1,A30GPAEVFFIAIW:39ASUFLU6YPL5MCRLQVV6RNJ3KLXEC,initialized
1531761914802,0,"[1024, 722]",2,A30GPAEVFFIAIW:39ASUFLU6YPL5MCRLQVV6RNJ3KLXEC,window_resize
1531761963771,48969,"[1366, 768]",3,A30GPAEVFFIAIW:39ASUFLU6YPL5MCRLQVV6RNJ3KLXEC,window_resize
1531762248305,284534,"[1024, 722]",4,A30GPAEVFFIAIW:39ASUFLU6YPL5MCRLQVV6RNJ3KLXEC,window_resize
1531848761187,0,,1,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,initialized
1531848761187,0,"[1024, 721]",2,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,window_resize
1531848799506,38319,"[1366, 768]",3,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,window_resize
1531850422917,1623411,"[1024, 721]",4,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,window_resize
1531850424650,1733,off,5,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531850435101,10451,on,6,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531850436242,1141,off,7,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531851067050,630808,on,8,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531851070278,3228,off,9,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531851071841,1563,on,10,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531851072803,962,off,11,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531851073757,954,on,12,A30M9SZYJKFDS9:3IUZPWIU1PP92MZB77AC23MHF3IKWA,focus
1531849413808,0,,1,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,initialized
1531849413808,0,"[1024, 768]",2,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,window_resize
1531849437421,23613,"[1280, 1024]",3,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,window_resize
1531849439590,2169,"[1024, 768]",4,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,window_resize
1531849496016,56426,off,5,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,focus
1531849496311,295,on,6,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,focus
1531849502532,6221,off,7,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,focus
1531849502534,2,on,8,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,focus
1531849508318,5784,off,9,A324AD5U1SV0OA:3PDJHANYK6YK6HJXA4UBRH7CZKVH6C,focus
1532204415505,0,,1,A32IRN8APZMCQ2:3UJ1CZ6IZI7DDMXZGFW53P0EDEUS5E,initialized
1532204415505,0,"[1831, 945]",2,A32IRN8APZMCQ2:3UJ1CZ6IZI7DDMXZGFW53P0EDEUS5E,window_resize
1532204441061,25556,"[1920, 1080]",3,A32IRN8APZMCQ2:3UJ1CZ6IZI7DDMXZGFW53P0EDEUS5E,window_resize
1531953746937,0,,1,A32W24TWSWXW:3Z2R0DQ0JIWK469UX1A2G1TNSNME2A,initialized
1531953746937,0,"[1024, 768]",2,A32W24TWSWXW:3Z2R0DQ0JIWK469UX1A2G1TNSNME2A,window_resize
1531953816999,70062,"[1920, 1080]",3,A32W24TWSWXW:3Z2R0DQ0JIWK469UX1A2G1TNSNME2A,window_resize
1531517662476,0,,1,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,initialized
1531517662477,1,"[1366, 654]",2,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531517665649,3172,on,3,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517671152,5503,off,4,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517759223,88071,on,5,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517768759,9536,off,6,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517804606,35847,on,7,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517807323,2717,off,8,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517908331,101008,on,9,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517910123,1792,off,10,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517925659,15536,on,11,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517927122,1463,off,12,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517992822,65700,on,13,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531517995165,2343,"[1366, 768]",14,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518039129,43964,"[1366, 654]",15,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518041173,2044,"[1366, 768]",16,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518207848,166675,off,17,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518211991,4143,on,18,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518212192,201,"[1366, 654]",19,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518212540,348,"[1366, 768]",20,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518235250,22710,"[1366, 654]",21,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518237569,2319,off,22,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518246302,8733,on,23,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518247756,1454,off,24,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518259922,12166,on,25,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518260890,968,off,26,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518266088,5198,on,27,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518269584,3496,off,28,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518277293,7709,on,29,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518279896,2603,"[1366, 768]",30,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518345000,65104,"[1366, 654]",31,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,window_resize
1531518345128,128,off,32,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518351583,6455,on,33,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518539193,187610,off,34,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518544838,5645,on,35,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518556546,11708,off,36,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518562945,6399,on,37,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518582144,19199,off,38,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518584044,1900,on,39,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518608351,24307,off,40,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518610988,2637,on,41,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518891384,280396,off,42,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531518891385,1,on,43,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519091129,199744,off,44,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519092230,1101,on,45,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519120358,28128,off,46,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519126980,6622,on,47,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519127634,654,off,48,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519789272,661638,on,49,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519827317,38045,off,50,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531519835412,8095,on,51,A3302168IZJTMX:3A4TN5196L09MYSYKV7EDHZMT30CHL,focus
1531843370917,0,,1,A33M7EZ72P8TWF:36AHBNMV1SU5DLO1UR6DJNC7609YDU,initialized
1531843370917,0,"[1366, 653]",2,A33M7EZ72P8TWF:36AHBNMV1SU5DLO1UR6DJNC7609YDU,window_resize
1531843411786,40869,"[1366, 768]",3,A33M7EZ72P8TWF:36AHBNMV1SU5DLO1UR6DJNC7609YDU,window_resize
1531935961472,0,,1,A348JMXKNRTXW1:3LEIZ60CDKHTFLLPEX3UBY2JMYH9ZD,initialized
1531935961472,0,"[1024, 768]",2,A348JMXKNRTXW1:3LEIZ60CDKHTFLLPEX3UBY2JMYH9ZD,window_resize
1531935996590,35118,"[1920, 1080]",3,A348JMXKNRTXW1:3LEIZ60CDKHTFLLPEX3UBY2JMYH9ZD,window_resize
1531838647718,0,,1,A35QYDS8MRV1EX:3VAR3R6G1QJH2CO87WMZV404HYE8OM,initialized
1531838647718,0,"[873, 964]",2,A35QYDS8MRV1EX:3VAR3R6G1QJH2CO87WMZV404HYE8OM,window_resize
1531838776765,129047,off,3,A35QYDS8MRV1EX:3VAR3R6G1QJH2CO87WMZV404HYE8OM,focus
1531838809983,33218,on,4,A35QYDS8MRV1EX:3VAR3R6G1QJH2CO87WMZV404HYE8OM,focus
1531522582397,0,,1,A366MTQY0JG0EM:3DIP6YHAPDAVQLBJDIJ3QS6QBZF8ET,initialized
1531522582397,0,"[1024, 722]",2,A366MTQY0JG0EM:3DIP6YHAPDAVQLBJDIJ3QS6QBZF8ET,window_resize
1531947356630,0,,1,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,initialized
1531947356630,0,"[796, 545]",2,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531947381483,24853,"[800, 600]",3,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531947384969,3486,"[796, 545]",4,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531947390100,5131,"[800, 600]",5,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531947390867,767,"[796, 545]",6,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531947393643,2776,"[800, 600]",7,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531947484287,90644,off,8,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,focus
1531947488859,4572,on,9,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,focus
1531947491274,2415,"[800, 600]",10,A36YLOZQMQFHOP:33F859I567VQCT0S6VBJ2XT4E9IBHG,window_resize
1531945607199,0,,1,A37XJVQF62ZYC:31EUONYN2WLFDOKLFPX9NIKCTNCOVN,initialized
1531945607199,0,"[1280, 630]",2,A37XJVQF62ZYC:31EUONYN2WLFDOKLFPX9NIKCTNCOVN,window_resize
1531945636057,28858,"[1280, 720]",3,A37XJVQF62ZYC:31EUONYN2WLFDOKLFPX9NIKCTNCOVN,window_resize
1531940094511,0,,1,A380XQN59XP8QK:3TS1AR6UQRWJWL6WYOB3UAVVF41F7N,initialized
1531940094511,0,"[1024, 722]",2,A380XQN59XP8QK:3TS1AR6UQRWJWL6WYOB3UAVVF41F7N,window_resize
1531940106913,12402,off,3,A380XQN59XP8QK:3TS1AR6UQRWJWL6WYOB3UAVVF41F7N,focus
1531940134767,27854,on,4,A380XQN59XP8QK:3TS1AR6UQRWJWL6WYOB3UAVVF41F7N,focus
1531940136275,1508,"[1366, 768]",5,A380XQN59XP8QK:3TS1AR6UQRWJWL6WYOB3UAVVF41F7N,window_resize
1531943135422,0,,1,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,initialized
1531943135422,0,"[1024, 560]",2,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531943207848,72426,off,3,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531943212351,4503,on,4,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531943220767,8416,off,5,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531943257602,36835,on,6,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531943260655,3053,"[1024, 600]",7,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944743511,1482856,off,8,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944743778,267,"[1024, 599]",9,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944745091,1313,on,10,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944745336,245,"[1024, 600]",11,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944745963,627,off,12,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944746226,263,"[1024, 599]",13,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944747683,1457,on,14,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944747924,241,"[1024, 600]",15,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944748445,521,off,16,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944748688,243,"[1024, 599]",17,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944759052,10364,on,18,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944759291,239,"[1024, 600]",19,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944760484,1193,off,20,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944760729,245,"[1024, 599]",21,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
1531944761025,296,on,22,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,focus
1531944761267,242,"[1024, 600]",23,A387RCGCQOV3SY:3HHRAGRYX9NHGH7ICOSDV0VF2VKO9Y,window_resize
