Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,stimTime,Block
17,534,static conscious control,f42887_e_243,NA,10,2,0.673742564,1,0,2
17,535,static conscious control,f42887_e_268,NA,10,2,0.473797242,1,0,2
17,536,static conscious control,f42887_e_211,NA,9,1,0.793847353,1,0,2
17,537,static conscious control,f42887_e_287,NA,9,1,0.483785006,1,0,2
17,538,static conscious control,f42887_e_201,NA,9,1,0.523763123,1,0,2
17,539,static conscious control,f42887_e_146,NA,9,1,0.543865237,1,0,2
17,540,static conscious control,f42887_e_092,NA,9,1,0.553777112,1,0,2
17,541,static conscious control,f42887_e_176,NA,10,2,0.473933468,1,0,2
17,542,static conscious control,f42887_e_272,NA,10,2,0.513837562,1,0,2
17,543,static conscious control,f42887_e_265,NA,10,2,0.543819206,1,0,2
17,544,static conscious control,f42887_e_130,NA,10,2,0.433912431,1,0,2
17,545,static conscious control,f42887_e_207,NA,10,2,0.43380544,1,0,2
17,546,static conscious control,f42887_e_245,NA,9,1,0.483875513,1,0,2
17,547,static conscious control,f42887_e_036,NA,9,1,0.503805633,1,0,2
17,548,static conscious control,f42887_e_154,NA,10,2,0.513751721,1,0,2
17,549,static conscious control,f42887_e_267,NA,10,2,0.463805745,1,0,2
17,550,static conscious control,f42887_e_216,NA,9,1,0.55372455,1,0,2
17,551,static conscious control,f42887_e_188,NA,9,1,0.573826353,1,0,2
17,552,static conscious control,f42887_e_039,NA,10,2,0.583651143,1,0,2
17,553,static conscious control,f42887_e_212,NA,10,2,0.463936684,1,0,2
17,554,static conscious control,f42887_e_209,NA,10,2,0.553958437,1,0,2
17,555,static conscious control,f42887_e_069,NA,10,2,0.48379838,1,0,2
17,556,static conscious control,f42887_e_160,NA,10,2,0.413727275,1,0,2
17,557,static conscious control,f42887_e_140,NA,9,1,0.623723499,1,0,2
17,558,static conscious control,f42887_e_210,NA,9,1,0.573887624,1,0,2
17,559,static conscious control,f42887_e_292,NA,9,1,0.64388875,1,0,2
17,560,static conscious control,f42887_e_182,NA,10,2,0.493844616,1,0,2
17,561,static conscious control,f42887_e_121,NA,9,1,0.513890746,1,0,2
17,562,static conscious control,f42887_e_191,NA,10,2,0.5038781,1,0,2
17,563,static conscious control,f42887_e_189,NA,9,1,0.523897172,1,0,2
17,564,static conscious control,f42887_e_282,NA,9,1,0.563852273,1,0,2
17,565,static conscious control,f42887_e_193,NA,10,2,0.513822322,1,0,2
17,566,static conscious control,f42887_e_242,NA,9,1,0.473795686,1,0,2
17,567,static conscious control,f42887_e_011,NA,10,2,0.493921127,1,0,2
17,568,static conscious control,f42887_e_133,NA,10,2,0.483778164,1,0,2
17,569,static conscious control,f42887_e_205,NA,9,1,0.703840218,1,0,2
17,570,static conscious control,f42887_e_259,NA,9,1,0.533932211,1,0,2
17,571,static conscious control,f42887_e_000,NA,10,2,0.623887406,1,0,2
17,572,static conscious control,f42887_e_040,NA,9,1,0.583839932,1,0,2
17,573,static conscious control,f42887_e_264,NA,10,2,0.533980108,1,0,2
17,574,static conscious control,f42887_e_179,NA,10,2,0.543890429,1,0,2
17,575,static conscious control,f42887_e_084,NA,9,1,0.623915709,1,0,2
17,576,static conscious control,f42887_e_135,NA,10,2,0.623879942,1,0,2
17,577,static conscious control,f42887_e_226,NA,10,2,0.483832592,1,0,2
17,578,static conscious control,f42887_e_232,NA,9,1,0.62368431,1,0,2
17,579,static conscious control,f42887_e_223,NA,10,2,0.703660138,1,0,2
17,580,static conscious control,f42887_e_234,NA,10,2,0.893875842,1,0,2
17,581,static conscious control,f42887_e_263,NA,10,2,0.713950213,1,0,2
17,582,static conscious control,f42887_e_288,NA,10,2,0.693742042,1,0,2
17,583,static conscious control,f42887_e_105,NA,9,1,0.643780826,1,0,2
17,584,static conscious control,f42887_e_258,NA,9,1,0.543977515,1,0,2
17,585,static conscious control,f42887_e_180,NA,10,2,1.073823554,1,0,2
17,586,static conscious control,f42887_e_237,NA,10,2,0.483852808,1,0,2
17,587,static conscious control,f42887_e_217,NA,10,2,0.42372157,1,0,2
17,588,static conscious control,f42887_e_256,NA,9,1,0.503899561,1,0,2
17,589,static conscious control,f42887_e_275,NA,9,1,0.503757736,1,0,2
17,590,static conscious control,f42887_e_053,NA,10,2,0.433899057,1,0,2
17,591,static conscious control,f42887_e_091,NA,9,1,0.553853623,1,0,2
17,592,static conscious control,f42887_e_227,NA,9,1,0.533816201,1,0,2
17,593,static conscious control,f42887_e_145,NA,9,1,0.503868148,1,0,2
17,594,static conscious control,f42887_e_136,NA,9,1,0.433876974,1,0,2
17,595,static conscious control,f42887_e_112,NA,9,1,0.4537508,1,0,2
17,596,static conscious control,f42887_e_074,NA,10,2,0.553841804,1,0,2
17,597,static conscious control,f42887_e_085,NA,9,1,0.553778356,1,0,2
17,598,static conscious control,f42887_e_291,NA,9,1,0.55384056,1,0,2
17,599,static conscious control,f42887_e_013,NA,10,2,0.703971779,1,0,2
17,600,static conscious control,f42887_e_174,NA,9,1,0.513751099,1,0,2
18,1,static conscious control,f42887_e_165,NA,9,1,0.842034514,1,0,1
18,2,static conscious control,f42887_e_217,NA,9,1,0.523930762,1,0,1
18,3,static conscious control,f42887_e_106,NA,10,2,0.673873192,1,0,1
18,4,static conscious control,f42887_e_060,NA,9,1,0.563838588,1,0,1
18,5,static conscious control,f42887_e_254,NA,10,2,0.643912387,1,0,1
18,6,static conscious control,f42887_e_122,NA,10,2,0.583783949,1,0,1
18,7,static conscious control,f42887_e_179,NA,9,1,0.603671148,1,0,1
18,8,static conscious control,f42887_e_025,NA,10,2,0.733854519,1,0,1
18,9,static conscious control,f42887_e_197,NA,9,1,0.523819106,1,0,1
18,10,static conscious control,f42887_e_013,NA,10,2,0.433927049,1,0,1
18,11,static conscious control,f42887_e_156,NA,10,2,0.533878716,1,0,1
18,12,static conscious control,f42887_e_043,NA,10,2,0.483794959,1,0,1
18,13,static conscious control,f42887_e_020,NA,10,2,0.50387499,1,0,1
18,14,static conscious control,f42887_e_206,NA,10,2,0.493881938,1,0,1
18,15,static conscious control,f42887_e_087,NA,9,1,0.523913967,1,0,1
18,16,static conscious control,f42887_e_174,NA,9,1,0.793835845,1,0,1
18,17,static conscious control,f42887_e_069,NA,9,1,0.543863992,1,0,1
18,18,static conscious control,f42887_e_133,NA,10,2,0.643738838,1,0,1
18,19,static conscious control,f42887_e_081,NA,9,1,0.543772242,1,0,1
18,20,static conscious control,f42887_e_088,NA,9,1,0.483903504,1,0,1
18,21,static conscious control,f42887_e_047,NA,9,1,0.45369575,1,0,1
18,22,static conscious control,f42887_e_193,NA,10,2,0.433946954,1,0,1
18,23,static conscious control,f42887_e_138,NA,9,1,0.543806765,1,0,1
18,24,static conscious control,f42887_e_299,NA,10,2,0.413772372,1,0,1
18,25,static conscious control,f42887_e_155,NA,9,1,0.433849294,1,0,1
18,26,static conscious control,f42887_e_214,NA,10,2,0.523763434,1,0,1
18,27,static conscious control,f42887_e_049,NA,9,1,0.363824219,1,0,1
18,28,static conscious control,f42887_e_176,NA,10,2,0.473713888,1,0,1
18,29,static conscious control,f42887_e_021,NA,9,1,0.373980556,1,0,1
18,30,static conscious control,f42887_e_067,NA,9,1,0.453792788,1,0,1
18,31,static conscious control,f42887_e_258,NA,9,1,0.453744269,1,0,1
18,32,static conscious control,f42887_e_279,NA,9,1,0.393894192,1,0,1
18,33,static conscious control,f42887_e_234,NA,10,2,0.783685107,1,0,1
18,34,static conscious control,f42887_e_216,NA,9,1,0.403831572,1,0,1
18,35,static conscious control,f42887_e_235,NA,9,1,0.563701118,1,0,1
18,36,static conscious control,f42887_e_103,NA,10,2,0.754085706,1,0,1
18,37,static conscious control,f42887_e_172,NA,9,1,0.423915336,1,0,1
18,38,static conscious control,f42887_e_039,NA,9,1,0.463825961,1,0,1
18,39,static conscious control,f42887_e_211,NA,10,2,0.523996076,1,0,1
18,40,static conscious control,f42887_e_111,NA,10,2,0.783904686,1,0,1
18,41,static conscious control,f42887_e_287,NA,9,1,0.433893147,1,0,1
18,42,static conscious control,f42887_e_268,NA,9,1,0.454015789,1,0,1
18,43,static conscious control,f42887_e_289,NA,10,2,0.693978105,1,0,1
18,44,static conscious control,f42887_e_149,NA,10,2,0.74383202,1,0,1
18,45,static conscious control,f42887_e_077,NA,10,2,0.55386482,1,0,1
18,46,static conscious control,f42887_e_263,NA,9,1,0.463848665,1,0,1
18,47,static conscious control,f42887_e_243,NA,10,2,0.583780216,1,0,1
18,48,static conscious control,f42887_e_265,NA,10,2,0.533908263,1,0,1
18,49,static conscious control,f42887_e_045,NA,9,1,0.403979306,1,0,1
18,50,static conscious control,f42887_e_261,NA,10,2,0.433873242,1,0,1
18,51,static conscious control,f42887_e_002,NA,9,1,0.433687564,1,0,1
18,52,static conscious control,f42887_e_281,NA,9,1,0.353818727,1,0,1
18,53,static conscious control,f42887_e_286,NA,10,2,0.603875488,1,0,1
18,54,static conscious control,f42887_e_114,NA,9,1,0.533917283,1,0,1
18,55,static conscious control,f42887_e_018,NA,9,1,0.873782126,1,0,1
18,56,static conscious control,f42887_e_173,NA,10,2,0.653788807,1,0,1
18,57,static conscious control,f42887_e_160,NA,9,1,0.4338269,1,0,1
18,58,static conscious control,f42887_e_056,NA,10,2,0.933839963,1,0,1
18,59,static conscious control,f42887_e_180,NA,10,2,0.703779569,1,0,1
18,60,static conscious control,f42887_e_027,NA,9,1,0.683772627,1,0,1
18,61,static conscious control,f42887_e_177,NA,9,1,1.113814422,1,0,1
18,62,static conscious control,f42887_e_185,NA,10,2,1.0437993,1,0,1
18,63,static conscious control,f42887_e_052,NA,9,1,0.443719804,1,0,1
18,64,static conscious control,f42887_e_192,NA,9,1,0.443880601,1,0,1
18,65,static conscious control,f42887_e_253,NA,10,2,0.513850625,1,0,1
18,66,static conscious control,f42887_e_120,NA,9,1,0.493945697,1,0,1
18,67,static conscious control,f42887_e_004,NA,10,2,0.613885646,1,0,1
18,68,static conscious control,f42887_e_226,NA,9,1,0.623779482,1,0,1
18,69,static conscious control,f42887_e_162,NA,10,2,0.58386668,1,0,1
18,70,static conscious control,f42887_e_124,NA,10,2,0.703933213,1,0,1
18,71,static conscious control,f42887_e_233,NA,10,2,0.513890124,1,0,1
18,72,static conscious control,f42887_e_237,NA,10,2,0.35385325,1,0,1
18,73,static conscious control,f42887_e_143,NA,10,2,0.473703936,1,0,1
18,74,static conscious control,f42887_e_278,NA,10,2,0.473886504,1,0,1
18,75,static conscious control,f42887_e_294,NA,9,1,0.493831553,1,0,1
18,76,static conscious control,f42887_e_153,NA,9,1,0.52373482,1,0,1
18,77,static conscious control,f42887_e_141,NA,9,1,0.363856254,1,0,1
18,78,static conscious control,f42887_e_198,NA,10,2,0.563854761,1,0,1
18,79,static conscious control,f42887_e_008,NA,10,2,0.483796514,1,0,1
18,80,static conscious control,f42887_e_127,NA,10,2,0.31395662,1,0,1
18,81,static conscious control,f42887_e_241,NA,10,2,0.603820126,1,0,1
18,82,static conscious control,f42887_e_015,NA,9,1,0.50364919,1,0,1
18,83,static conscious control,f42887_e_151,NA,10,2,0.623787258,1,0,1
18,84,static conscious control,f42887_e_189,NA,9,1,0.523825638,1,0,1
18,85,static conscious control,f42887_e_126,NA,10,2,0.853951221,1,0,1
18,86,static conscious control,f42887_e_199,NA,9,1,1.243658471,1,0,1
18,87,static conscious control,f42887_e_277,NA,10,2,0.613673841,1,0,1
18,88,static conscious control,f42887_e_040,NA,9,1,0.613668865,1,0,1
18,89,static conscious control,f42887_e_220,NA,10,2,0.383841114,1,0,1
18,90,static conscious control,f42887_e_275,NA,10,2,0.683681499,1,0,1
18,91,static conscious control,f42887_e_260,NA,10,2,0.55382812,1,0,1
18,92,static conscious control,f42887_e_228,NA,10,2,0.693816997,1,0,1
18,93,static conscious control,f42887_e_129,NA,10,2,0.423873037,1,0,1
18,94,static conscious control,f42887_e_270,NA,10,2,0.453718765,1,0,1
18,95,static conscious control,f42887_e_256,NA,10,2,0.483894174,1,0,1
18,96,static conscious control,f42887_e_140,NA,9,1,0.553879749,1,0,1
18,97,static conscious control,f42887_e_071,NA,10,2,0.433864845,1,0,1
18,98,static conscious control,f42887_e_073,NA,9,1,0.793813452,1,0,1
18,99,static conscious control,f42887_e_100,NA,10,2,0.833835733,1,0,1
18,100,static conscious control,f42887_e_158,NA,10,2,0.653875892,1,0,1
18,101,static conscious control,f42887_e_240,NA,9,1,0.633208656,1,0,1
18,102,static conscious control,f42887_e_142,NA,9,1,0.714062491,1,0,1
18,103,static conscious control,f42887_e_102,NA,10,2,0.793844865,1,0,1
18,104,static conscious control,f42887_e_255,NA,9,1,0.533905775,1,0,1
18,105,static conscious control,f42887_e_009,NA,10,2,0.583703084,1,0,1
18,106,static conscious control,f42887_e_116,NA,10,2,0.533819933,1,0,1
18,107,static conscious control,f42887_e_033,NA,10,2,0.773705429,1,0,1
18,108,static conscious control,f42887_e_083,NA,10,2,1.263857312,1,0,1
18,109,static conscious control,f42887_e_109,NA,9,1,0.803913805,1,0,1
18,110,static conscious control,f42887_e_195,NA,10,2,0.793911423,1,0,1
18,111,static conscious control,f42887_e_291,NA,10,2,0.813836256,1,0,1
18,112,static conscious control,f42887_e_044,NA,9,1,0.563791936,1,0,1
18,113,static conscious control,f42887_e_282,NA,9,1,0.443854475,1,0,1
18,114,static conscious control,f42887_e_159,NA,10,2,0.473849182,1,0,1
18,115,static conscious control,f42887_e_252,NA,10,2,0.443956801,1,0,1
18,116,static conscious control,f42887_e_046,NA,9,1,0.443840168,1,0,1
18,117,static conscious control,f42887_e_146,NA,9,1,0.48400583,1,0,1
18,118,static conscious control,f42887_e_030,NA,9,1,0.403826596,1,0,1
18,119,static conscious control,f42887_e_184,NA,10,2,0.563911678,1,0,1
18,120,static conscious control,f42887_e_169,NA,10,2,0.593913849,1,0,1
18,121,static conscious control,f42887_e_101,NA,10,2,0.423892009,1,0,1
18,122,static conscious control,f42887_e_107,NA,10,2,0.403743242,1,0,1
18,123,static conscious control,f42887_e_175,NA,9,1,0.443914502,1,0,1
18,124,static conscious control,f42887_e_105,NA,10,2,0.473885882,1,0,1
18,125,static conscious control,f42887_e_098,NA,9,1,0.563894883,1,0,1
18,126,static conscious control,f42887_e_123,NA,9,1,0.513815169,1,0,1
18,127,static conscious control,f42887_e_136,NA,10,2,0.463937617,1,0,1
18,128,static conscious control,f42887_e_113,NA,10,2,0.473797553,1,0,1
18,129,static conscious control,f42887_e_163,NA,9,1,0.433734528,1,0,1
18,130,static conscious control,f42887_e_135,NA,9,1,0.393802753,1,0,1
18,131,static conscious control,f42887_e_078,NA,10,1,0.343830029,0,0,1
18,132,static conscious control,f42887_e_048,NA,9,1,0.523693454,1,0,1
18,133,static conscious control,f42887_e_219,NA,9,1,0.473733172,1,0,1
18,134,static conscious control,f42887_e_238,NA,10,2,0.533692105,1,0,1
18,135,static conscious control,f42887_e_218,NA,9,1,0.433889104,1,0,1
18,136,static conscious control,f42887_e_188,NA,9,1,0.433824101,1,0,1
18,137,static conscious control,f42887_e_154,NA,9,1,0.333799033,1,0,1
18,138,static conscious control,f42887_e_295,NA,10,2,0.513882349,1,0,1
18,139,static conscious control,f42887_e_147,NA,10,2,0.963855197,1,0,1
18,140,static conscious control,f42887_e_115,NA,10,2,0.523870113,1,0,1
18,141,static conscious control,f42887_e_055,NA,10,2,0.483798691,1,0,1
18,142,static conscious control,f42887_e_063,NA,10,2,0.513880483,1,0,1
18,143,static conscious control,f42887_e_183,NA,10,2,0.483868048,1,0,1
18,144,static conscious control,f42887_e_145,NA,9,1,0.773707295,1,0,1
18,145,static conscious control,f42887_e_036,NA,9,1,0.613808513,1,0,1
18,146,static conscious control,f42887_e_005,NA,9,1,0.463887854,1,0,1
18,147,static conscious control,f42887_e_164,NA,9,1,0.543864304,1,0,1
18,148,static conscious control,f42887_e_092,NA,9,1,0.453639144,1,0,1
18,149,static conscious control,f42887_e_259,NA,9,1,0.703787967,1,0,1
18,150,static conscious control,f42887_e_215,NA,9,1,2.173899318,1,0,1
18,151,static conscious control,f42887_e_099,NA,9,1,0.733828393,1,0,1
18,152,static conscious control,f42887_e_271,NA,10,2,0.513796508,1,0,1
18,153,static conscious control,f42887_e_028,NA,10,2,0.88388559,1,0,1
18,154,static conscious control,f42887_e_074,NA,9,1,0.533796296,1,0,1
18,155,static conscious control,f42887_e_225,NA,9,1,0.74387183,1,0,1
18,156,static conscious control,f42887_e_089,NA,9,1,0.723691961,1,0,1
18,157,static conscious control,f42887_e_006,NA,9,1,2.323856677,1,0,1
18,158,static conscious control,f42887_e_090,NA,9,1,0.623749624,1,0,1
18,159,static conscious control,f42887_e_119,NA,10,2,0.403838725,1,0,1
18,160,static conscious control,f42887_e_010,NA,9,1,0.403763459,1,0,1
18,161,static conscious control,f42887_e_203,NA,9,1,0.503775153,1,0,1
18,162,static conscious control,f42887_e_196,NA,10,2,0.413881851,1,0,1
18,163,static conscious control,f42887_e_003,NA,9,1,0.393865268,1,0,1
18,164,static conscious control,f42887_e_284,NA,9,1,0.503926619,1,0,1
18,165,static conscious control,f42887_e_298,NA,10,2,0.453863078,1,0,1
18,166,static conscious control,f42887_e_026,NA,10,2,0.513811125,1,0,1
18,167,static conscious control,f42887_e_051,NA,9,1,0.373804519,1,0,1
18,168,static conscious control,f42887_e_034,NA,9,1,0.373847129,1,0,1
18,169,static conscious control,f42887_e_053,NA,10,2,0.473797864,1,0,1
18,170,static conscious control,f42887_e_084,NA,9,1,0.383905495,1,0,1
18,171,static conscious control,f42887_e_267,NA,9,1,0.433818503,1,0,1
18,172,static conscious control,f42887_e_262,NA,10,2,0.603905657,1,0,1
18,173,static conscious control,f42887_e_290,NA,10,2,1.913794455,1,0,1
18,174,static conscious control,f42887_e_297,NA,9,1,0.663866456,1,0,1
18,175,static conscious control,f42887_e_093,NA,9,1,0.60377845,1,0,1
18,176,static conscious control,f42887_e_239,NA,10,2,0.553869796,1,0,1
18,177,static conscious control,f42887_e_080,NA,9,1,0.523783961,1,0,1
18,178,static conscious control,f42887_e_076,NA,9,1,0.853881553,1,0,1
18,179,static conscious control,f42887_e_201,NA,10,2,0.433828144,1,0,1
18,180,static conscious control,f42887_e_227,NA,9,1,0.643979567,1,0,1
18,181,static conscious control,f42887_e_037,NA,9,1,0.60372371,1,0,1
18,182,static conscious control,f42887_e_250,NA,9,1,0.44383768,1,0,1
18,183,static conscious control,f42887_e_038,NA,9,1,0.494027184,1,0,1
18,184,static conscious control,f42887_e_117,NA,9,1,0.41382058,1,0,1
18,185,static conscious control,f42887_e_187,NA,9,1,0.333799655,1,0,1
18,186,static conscious control,f42887_e_058,NA,9,1,0.313800489,1,0,1
18,187,static conscious control,f42887_e_208,NA,10,1,0.434005425,0,0,1
18,188,static conscious control,f42887_e_190,NA,9,1,0.723662415,1,0,1
18,189,static conscious control,f42887_e_014,NA,10,2,0.573914371,1,0,1
18,190,static conscious control,f42887_e_001,NA,10,2,0.643890616,1,0,1
18,191,static conscious control,f42887_e_059,NA,9,1,0.653887089,1,0,1
18,192,static conscious control,f42887_e_186,NA,9,1,0.413935036,1,0,1
18,193,static conscious control,f42887_e_245,NA,10,2,0.463792682,1,0,1
18,194,static conscious control,f42887_e_213,NA,9,1,0.493774948,1,0,1
18,195,static conscious control,f42887_e_019,NA,9,1,0.46385302,1,0,1
18,196,static conscious control,f42887_e_264,NA,10,2,0.463766245,1,0,1
18,197,static conscious control,f42887_e_011,NA,9,1,0.43391212,1,0,1
