Subject,Trial,Type,Stimulus,Eye,Location,Response,RT,Acc,Block
46,142,bCFS,f42887_e_223,0,10,2,1.405356324,1,1
46,143,bCFS,f42887_e_288,0,9,1,2.215681762,1,1
46,144,bCFS,f42887_e_127,0,9,1,1.093255626,1,1
46,145,bCFS,f42887_e_098,0,9,1,1.489085007,1,1
46,146,bCFS,f42887_e_070,1,9,1,4.726588047,1,1
46,147,bCFS,f42887_e_249,1,10,2,1.226709342,1,1
46,148,bCFS,f42887_e_213,0,10,2,1.591160022,1,1
46,149,bCFS,f42887_e_167,0,10,2,0.695771346,1,1
46,150,bCFS,f42887_e_297,1,9,1,1.915439669,1,1
46,151,bCFS,f42887_e_246,1,10,2,0.961712772,1,1
46,152,bCFS,f42887_e_194,0,10,2,0.945471374,1,1
46,153,bCFS,f42887_e_028,1,10,2,1.505396072,1,1
46,154,bCFS,f42887_e_270,1,10,2,0.98312849,1,1
46,155,bCFS,f42887_e_174,0,9,1,1.5747457,1,1
46,156,bCFS,f42887_e_080,1,9,1,1.405471399,1,1
46,157,bCFS,f42887_e_208,1,9,1,0.987171345,1,1
46,158,bCFS,f42887_e_027,0,9,1,1.375356965,1,1
46,159,bCFS,f42887_e_102,0,10,2,0.876536014,1,1
46,160,bCFS,f42887_e_063,1,10,2,0.872956879,1,1
46,161,bCFS,f42887_e_280,1,9,1,0.87722553,1,1
46,162,bCFS,f42887_e_048,1,9,1,1.338786839,1,1
46,163,bCFS,f42887_e_183,1,9,1,1.508425647,1,1
46,164,bCFS,f42887_e_061,0,10,2,2.591335744,1,1
46,165,bCFS,f42887_e_161,1,9,1,2.196746682,1,1
46,166,bCFS,f42887_e_287,0,10,2,2.74647918,1,1
46,167,bCFS,f42887_e_256,1,9,1,1.536451008,1,1
46,168,bCFS,f42887_e_111,1,10,2,1.940918769,1,1
46,169,bCFS,f42887_e_074,1,9,1,1.316853285,1,1
46,170,bCFS,f42887_e_056,0,9,1,1.834772286,1,1
46,171,bCFS,f42887_e_015,1,9,1,0.941426964,1,1
46,172,bCFS,f42887_e_067,0,10,2,0.994955373,1,1
46,173,bCFS,f42887_e_294,1,10,2,0.872454283,1,1
46,174,bCFS,f42887_e_222,1,10,2,0.62114694,1,1
46,175,bCFS,f42887_e_215,0,10,1,0.560900967,0,1
46,176,bCFS,f42887_e_157,0,9,1,1.000692314,1,1
46,177,bCFS,f42887_e_230,0,9,1,1.021214181,1,1
46,178,bCFS,f42887_e_197,1,10,2,0.841258768,1,1
46,179,bCFS,f42887_e_085,0,9,1,1.014874186,1,1
46,180,bCFS,f42887_e_004,1,9,2,1.614966184,0,1
46,181,bCFS,f42887_e_190,1,10,2,3.310874064,1,1
46,182,bCFS,f42887_e_232,0,9,1,4.506460046,1,1
46,183,bCFS,f42887_e_071,1,10,2,2.421200559,1,1
46,184,bCFS,f42887_e_008,0,9,1,2.76505815,1,1
46,185,bCFS,f42887_e_125,1,10,2,6.830742493,1,1
46,186,bCFS,f42887_e_220,0,10,2,1.9247601,1,1
46,187,bCFS,f42887_e_291,0,9,1,3.688548696,1,1
46,188,bCFS,f42887_e_060,0,10,2,1.054724253,1,1
46,189,bCFS,f42887_e_263,1,9,1,1.234973573,1,1
46,190,bCFS,f42887_e_120,1,9,1,0.854477122,1,1
46,191,bCFS,f42887_e_115,1,10,2,1.254387613,1,1
46,192,bCFS,f42887_e_165,0,10,2,1.37127741,1,1
46,193,bCFS,f42887_e_090,0,10,1,0.458535155,0,1
46,194,bCFS,f42887_e_233,1,10,2,2.97480019,1,1
46,195,bCFS,f42887_e_105,1,10,2,1.034557563,1,1
46,196,bCFS,f42887_e_108,0,10,2,1.550550462,1,1
46,197,bCFS,f42887_e_298,0,9,1,1.274251377,1,1
46,198,bCFS,f42887_e_156,1,10,2,1.174470081,1,1
46,199,bCFS,f42887_e_151,1,10,2,1.041094429,1,1
46,200,bCFS,f42887_e_059,1,9,1,1.134719227,1,1
46,201,bCFS,f42887_e_238,1,9,1,1.205616455,1,1
46,202,bCFS,f42887_e_016,1,10,2,0.986564248,1,1
46,203,bCFS,f42887_e_121,1,10,2,0.840491189,1,1
46,204,bCFS,f42887_e_195,1,10,2,0.697675988,1,1
46,205,bCFS,f42887_e_200,0,9,1,1.897875534,1,1
46,206,bCFS,f42887_e_241,0,10,2,1.591011358,1,1
46,207,bCFS,f42887_e_247,0,9,1,0.990816104,1,1
46,208,bCFS,f42887_e_202,0,9,1,2.260655764,1,1
46,209,bCFS,f42887_e_219,1,9,1,2.754500821,1,1
46,210,bCFS,f42887_e_114,0,10,2,1.794287753,1,1
46,211,bCFS,f42887_e_257,0,10,2,2.56021114,1,1
46,212,bCFS,f42887_e_013,0,9,1,1.228250721,1,1
46,213,bCFS,f42887_e_293,0,10,2,1.12421757,1,1
46,214,bCFS,f42887_e_261,1,10,2,0.914475219,1,1
46,215,bCFS,f42887_e_086,1,9,1,0.490408677,1,1
46,216,bCFS,f42887_e_035,1,10,2,0.707814072,1,1
46,217,bCFS,f42887_e_187,1,10,2,0.65776092,1,1
46,218,bCFS,f42887_e_146,0,9,1,1.213987986,1,1
46,219,bCFS,f42887_e_260,0,9,1,0.94474236,1,1
46,220,bCFS,f42887_e_058,0,9,1,0.944523407,1,1
46,221,bCFS,f42887_e_068,0,10,2,0.714439888,1,1
46,222,bCFS,f42887_e_236,1,10,2,0.810440201,1,1
46,223,bCFS,f42887_e_025,1,10,2,0.787764882,1,1
46,224,bCFS,f42887_e_185,1,10,2,0.761982234,1,1
46,225,bCFS,f42887_e_193,0,10,2,0.6902235,1,1
46,226,bCFS,f42887_e_003,1,10,2,0.715614583,1,1
46,227,bCFS,f42887_e_084,0,9,1,0.950061612,1,1
46,228,bCFS,f42887_e_094,0,10,2,0.854394393,1,1
46,229,bCFS,f42887_e_276,0,10,2,0.759371281,1,1
46,230,bCFS,f42887_e_221,0,9,1,1.280265431,1,1
46,231,bCFS,f42887_e_188,0,9,1,1.487841267,1,1
46,232,bCFS,f42887_e_055,0,10,2,0.774003811,1,1
46,233,bCFS,f42887_e_099,0,10,2,0.700262681,1,1
46,234,bCFS,f42887_e_032,1,10,2,0.875964373,1,1
46,235,bCFS,f42887_e_177,0,10,2,0.765380048,1,1
46,236,bCFS,f42887_e_148,0,9,1,1.095374245,1,1
46,237,bCFS,f42887_e_077,0,9,1,0.770508338,1,1
46,238,bCFS,f42887_e_218,0,9,1,0.71051895,1,1
46,239,bCFS,f42887_e_264,1,10,2,0.71056218,1,1
46,240,bCFS,f42887_e_217,1,9,1,2.033885775,1,1
46,241,bCFS,f42887_e_254,1,10,2,0.934206491,1,1
46,242,bCFS,f42887_e_205,0,9,1,1.457431992,1,1
46,243,bCFS,f42887_e_101,1,9,1,1.925288511,1,1
46,244,bCFS,f42887_e_137,0,9,1,0.784270964,1,1
46,245,bCFS,f42887_e_036,0,9,1,0.965052116,1,1
46,246,bCFS,f42887_e_064,1,10,2,1.173983968,1,1
46,247,bCFS,f42887_e_066,1,9,1,10.20366641,1,1
46,248,bCFS,f42887_e_228,0,9,1,1.000343669,1,1
46,249,bCFS,f42887_e_141,1,9,1,2.493960443,1,1
46,250,bCFS,f42887_e_081,1,9,1,1.493797161,1,1
46,251,bCFS,f42887_e_244,1,9,1,4.925065515,1,1
46,252,bCFS,f42887_e_292,1,10,2,1.003941776,1,1
46,253,bCFS,f42887_e_286,1,9,1,1.679516885,1,1
46,254,bCFS,f42887_e_234,0,9,1,1.430242945,1,1
46,255,bCFS,f42887_e_097,1,10,2,0.793243372,1,1
46,256,bCFS,f42887_e_046,0,9,1,1.469131049,1,1
46,257,bCFS,f42887_e_007,1,10,2,0.836900235,1,1
46,258,bCFS,f42887_e_253,0,9,1,1.703568436,1,1
46,259,bCFS,f42887_e_113,0,9,1,2.136719661,1,1
46,260,bCFS,f42887_e_251,0,9,1,3.953143748,1,1
46,261,bCFS,f42887_e_087,0,10,2,1.999680901,1,1
46,262,bCFS,f42887_e_182,0,9,2,3.737110542,0,1
46,263,bCFS,f42887_e_275,0,10,2,6.323557165,1,1
46,264,bCFS,f42887_e_274,0,10,2,1.371235113,1,1
46,265,bCFS,f42887_e_022,0,10,2,6.173446849,1,1
46,266,bCFS,f42887_e_163,1,10,2,3.686529912,1,1
46,267,bCFS,f42887_e_162,1,10,2,2.761551792,1,1
46,268,bCFS,f42887_e_143,1,9,1,2.640879146,1,1
46,269,bCFS,f42887_e_024,0,10,2,1.483846618,1,1
46,270,bCFS,f42887_e_002,0,9,2,3.873527588,0,1
46,271,bCFS,f42887_e_231,1,9,1,2.504478895,1,1
46,272,bCFS,f42887_e_010,0,10,2,5.883642656,1,1
46,273,bCFS,f42887_e_037,1,10,2,3.263350379,1,1
46,274,bCFS,f42887_e_109,0,10,2,1.454562278,1,1
46,275,bCFS,f42887_e_076,0,10,2,4.664894309,1,1
46,276,bCFS,f42887_e_126,1,10,2,4.524833126,1,1
46,277,bCFS,f42887_e_001,0,10,2,3.652999936,1,1
46,278,bCFS,f42887_e_199,0,10,2,3.096222999,1,1
46,279,bCFS,f42887_e_168,0,9,1,2.653310016,1,1
46,280,bCFS,f42887_e_191,1,10,2,6.463203456,1,1
46,281,bCFS,f42887_e_267,1,9,1,2.612830459,1,1
46,282,bCFS,f42887_e_062,1,10,2,1.172890136,1,1
46,283,bCFS,f42887_e_176,1,10,2,1.014932034,1,1
46,284,bCFS,f42887_e_057,1,10,2,2.764739673,1,1
46,285,bCFS,f42887_e_049,1,10,2,2.188172371,1,1
46,286,bCFS,f42887_e_039,0,9,1,1.886722927,1,1
46,287,bCFS,f42887_e_047,1,10,2,2.71900089,1,1
46,288,bCFS,f42887_e_295,1,9,1,7.360190738,1,1
46,289,bCFS,f42887_e_169,0,9,1,2.348980282,1,1
46,290,bCFS,f42887_e_107,1,9,0,3.355904049,0,1
46,291,bCFS,f42887_e_041,1,10,2,1.022858195,1,1
46,292,bCFS,f42887_e_281,0,9,1,0.761740577,1,1
46,293,bCFS,f42887_e_179,1,10,2,0.765136836,1,1
46,294,bCFS,f42887_e_207,1,9,1,2.354446954,1,1
46,295,bCFS,f42887_e_030,1,10,2,1.538984207,1,1
46,296,bCFS,f42887_e_044,0,10,2,2.792968126,1,1
46,297,bCFS,f42887_e_212,0,10,2,3.694004793,1,1
46,298,bCFS,f42887_e_034,0,10,2,2.243058039,1,1
46,299,bCFS,f42887_e_082,0,9,1,0.65459201,1,1
46,300,bCFS,f42887_e_240,1,9,1,1.554564703,1,1
46,301,bCFS,f42887_e_142,0,10,2,2.08593283,1,2
46,302,bCFS,f42887_e_099,0,10,2,0.691488078,1,2
46,303,bCFS,f42887_e_084,0,9,1,0.833543163,1,2
46,304,bCFS,f42887_e_230,0,9,1,0.81133032,1,2
46,305,bCFS,f42887_e_178,0,10,0,0.854309797,0,2
46,306,bCFS,f42887_e_245,0,9,1,0.656524022,1,2
46,307,bCFS,f42887_e_241,0,10,2,1.944716235,1,2
46,308,bCFS,f42887_e_278,0,10,2,1.134156294,1,2
46,309,bCFS,f42887_e_252,1,9,1,0.72355505,1,2
46,310,bCFS,f42887_e_265,1,10,2,0.895233169,1,2
46,311,bCFS,f42887_e_183,1,9,1,0.807549026,1,2
46,312,bCFS,f42887_e_076,0,10,2,0.764785703,1,2
46,313,bCFS,f42887_e_197,1,10,2,0.691130102,1,2
46,314,bCFS,f42887_e_108,0,10,2,0.673288543,1,2
46,315,bCFS,f42887_e_242,1,10,2,0.724329161,1,2
46,316,bCFS,f42887_e_232,0,9,1,0.613091088,1,2
46,317,bCFS,f42887_e_003,1,10,2,0.616974082,1,2
46,318,bCFS,f42887_e_294,1,10,2,0.657454883,1,2
46,319,bCFS,f42887_e_072,0,9,1,0.784674659,1,2
46,320,bCFS,f42887_e_048,1,9,1,0.883545309,1,2
46,321,bCFS,f42887_e_060,0,10,2,1.144766495,1,2
46,322,bCFS,f42887_e_298,0,9,1,0.740892457,1,2
46,323,bCFS,f42887_e_042,0,10,2,0.613340209,1,2
46,324,bCFS,f42887_e_053,1,10,2,0.812964692,1,2
46,325,bCFS,f42887_e_237,0,10,2,0.844326287,1,2
46,326,bCFS,f42887_e_160,1,10,2,0.824667481,1,2
46,327,bCFS,f42887_e_033,0,9,1,1.347297392,1,2
46,328,bCFS,f42887_e_015,1,9,1,1.484460247,1,2
46,329,bCFS,f42887_e_023,0,10,2,0.826955602,1,2
46,330,bCFS,f42887_e_065,0,9,1,0.875003654,1,2
46,331,bCFS,f42887_e_066,1,9,1,1.223130207,1,2
46,332,bCFS,f42887_e_091,1,10,2,0.654748761,1,2
46,333,bCFS,f42887_e_140,0,10,2,0.72079108,1,2
46,334,bCFS,f42887_e_047,1,10,2,2.806918293,1,2
46,335,bCFS,f42887_e_087,0,10,2,0.815023286,1,2
46,336,bCFS,f42887_e_200,0,9,1,1.014053423,1,2
46,337,bCFS,f42887_e_243,0,9,1,1.243923588,1,2
46,338,bCFS,f42887_e_207,1,9,1,0.99705191,1,2
46,339,bCFS,f42887_e_141,1,9,1,0.907119767,1,2
46,340,bCFS,f42887_e_214,1,9,1,0.630449644,1,2
46,341,bCFS,f42887_e_117,1,10,2,2.030607078,1,2
46,342,bCFS,f42887_e_032,1,10,2,0.653822254,1,2
46,343,bCFS,f42887_e_261,1,10,2,0.6346281,1,2
46,344,bCFS,f42887_e_064,1,10,2,0.563302607,1,2
46,345,bCFS,f42887_e_212,0,10,2,0.773167497,1,2
46,346,bCFS,f42887_e_273,0,10,2,0.816309323,1,2
46,347,bCFS,f42887_e_100,1,10,2,0.874619865,1,2
46,348,bCFS,f42887_e_181,0,9,1,1.124160965,1,2
46,349,bCFS,f42887_e_040,1,10,2,0.70399328,1,2
46,350,bCFS,f42887_e_132,0,9,1,0.985859182,1,2
46,351,bCFS,f42887_e_030,1,10,2,0.782758198,1,2
46,352,bCFS,f42887_e_239,1,9,1,0.89378074,1,2
46,353,bCFS,f42887_e_292,1,10,2,0.69076715,1,2
46,354,bCFS,f42887_e_297,1,9,1,0.842915222,1,2
46,355,bCFS,f42887_e_090,0,10,2,0.926755869,1,2
46,356,bCFS,f42887_e_249,1,10,2,0.620585562,1,2
46,357,bCFS,f42887_e_266,0,10,2,0.902733553,1,2
46,358,bCFS,f42887_e_133,1,9,1,1.142539021,1,2
46,359,bCFS,f42887_e_007,1,10,1,0.654125802,0,2
46,360,bCFS,f42887_e_149,0,9,1,0.563807692,1,2
46,361,bCFS,f42887_e_250,0,9,1,0.490850937,1,2
46,362,bCFS,f42887_e_157,0,9,1,0.660578073,1,2
46,363,bCFS,f42887_e_177,0,10,2,0.910639498,1,2
46,364,bCFS,f42887_e_104,0,9,1,0.802823187,1,2
46,365,bCFS,f42887_e_027,0,9,1,0.742751692,1,2
46,366,bCFS,f42887_e_219,1,9,1,1.204650761,1,2
46,367,bCFS,f42887_e_236,1,10,2,0.680246521,1,2
46,368,bCFS,f42887_e_148,0,9,1,0.800283457,1,2
46,369,bCFS,f42887_e_166,1,9,1,0.922346019,1,2
46,370,bCFS,f42887_e_167,0,10,2,0.796867915,1,2
46,371,bCFS,f42887_e_018,0,10,2,0.882730767,1,2
46,372,bCFS,f42887_e_256,1,9,1,0.655692685,1,2
46,373,bCFS,f42887_e_031,0,10,2,0.758036415,1,2
46,374,bCFS,f42887_e_144,1,9,1,0.782799874,1,2
46,375,bCFS,f42887_e_280,1,9,1,0.758293622,1,2
46,376,bCFS,f42887_e_173,1,9,1,0.742606449,1,2
46,377,bCFS,f42887_e_296,1,9,1,0.673439696,1,2
46,378,bCFS,f42887_e_217,1,9,1,0.606086769,1,2
46,379,bCFS,f42887_e_067,0,10,2,0.902905544,1,2
46,380,bCFS,f42887_e_227,1,9,1,0.812660832,1,2
46,381,bCFS,f42887_e_259,1,10,2,0.732601479,1,2
46,382,bCFS,f42887_e_191,1,10,2,0.836439003,1,2
46,383,bCFS,f42887_e_195,1,10,2,1.240002339,1,2
46,384,bCFS,f42887_e_272,0,10,2,1.143770943,1,2
46,385,bCFS,f42887_e_004,1,9,1,1.12410716,1,2
46,386,bCFS,f42887_e_293,0,10,2,1.591073249,1,2
46,387,bCFS,f42887_e_176,1,10,2,0.922703062,1,2
46,388,bCFS,f42887_e_122,1,9,1,0.784175483,1,2
46,389,bCFS,f42887_e_192,1,9,1,0.876568671,1,2
46,390,bCFS,f42887_e_050,0,10,2,1.106424529,1,2
46,391,bCFS,f42887_e_075,0,9,1,2.957691688,1,2
46,392,bCFS,f42887_e_127,0,9,1,2.303864769,1,2
46,393,bCFS,f42887_e_187,1,10,2,3.443723793,1,2
46,394,bCFS,f42887_e_223,0,10,2,0.882489732,1,2
46,395,bCFS,f42887_e_082,0,9,1,0.662394388,1,2
46,396,bCFS,f42887_e_213,0,10,2,0.853809378,1,2
46,397,bCFS,f42887_e_105,1,10,1,0.984401154,0,2
46,398,bCFS,f42887_e_215,0,10,2,0.913494907,1,2
46,399,bCFS,f42887_e_017,0,10,2,1.012183303,1,2
46,400,bCFS,f42887_e_240,1,9,1,1.551763411,1,2
46,401,bCFS,f42887_e_253,0,9,1,1.375224784,1,2
46,402,bCFS,f42887_e_216,1,9,1,2.053967559,1,2
46,403,bCFS,f42887_e_224,1,10,2,1.534392104,1,2
46,404,bCFS,f42887_e_152,0,9,1,1.472070431,1,2
46,405,bCFS,f42887_e_255,0,10,2,0.835881668,1,2
46,406,bCFS,f42887_e_097,1,10,2,1.24941514,1,2
46,407,bCFS,f42887_e_128,0,10,2,1.111855434,1,2
46,408,bCFS,f42887_e_235,0,10,2,0.890038012,1,2
46,409,bCFS,f42887_e_005,1,10,2,1.283648628,1,2
46,410,bCFS,f42887_e_165,0,10,2,1.912096593,1,2
46,411,bCFS,f42887_e_089,0,10,2,0.821779416,1,2
46,412,bCFS,f42887_e_225,1,10,2,1.263399208,1,2
46,413,bCFS,f42887_e_116,1,9,1,0.867261924,1,2
46,414,bCFS,f42887_e_093,0,9,1,2.125829238,1,2
46,415,bCFS,f42887_e_254,1,10,NA,NA,NA,2
46,416,bCFS,f42887_e_126,1,10,2,1.475760908,1,2
46,417,bCFS,f42887_e_101,1,9,1,1.995692473,1,2
46,418,bCFS,f42887_e_073,1,9,1,3.295199331,1,2
46,419,bCFS,f42887_e_145,1,10,2,0.873440815,1,2
46,420,bCFS,f42887_e_136,1,9,1,1.433431136,1,2
46,421,bCFS,f42887_e_143,1,9,1,5.235591245,1,2
46,422,bCFS,f42887_e_063,1,10,2,0.805304136,1,2
46,423,bCFS,f42887_e_051,0,10,1,0.842056205,0,2
46,424,bCFS,f42887_e_095,1,9,1,0.654680338,1,2
46,425,bCFS,f42887_e_151,1,10,2,0.839559083,1,2
46,426,bCFS,f42887_e_257,0,10,2,0.743316802,1,2
46,427,bCFS,f42887_e_052,0,10,2,0.63316012,1,2
46,428,bCFS,f42887_e_287,0,10,2,0.635336587,1,2
46,429,bCFS,f42887_e_204,1,9,1,0.872803239,1,2
46,430,bCFS,f42887_e_159,1,10,2,2.705634183,1,2
46,431,bCFS,f42887_e_111,1,10,2,0.993369519,1,2
46,432,bCFS,f42887_e_124,1,9,1,0.983517567,1,2
46,433,bCFS,f42887_e_222,1,10,2,3.023020544,1,2
46,434,bCFS,f42887_e_016,1,10,2,0.675537788,1,2
46,435,bCFS,f42887_e_098,0,9,1,0.901432587,1,2
46,436,bCFS,f42887_e_009,0,10,2,3.004955989,1,2
46,437,bCFS,f42887_e_172,1,9,1,2.76491695,1,2
46,438,bCFS,f42887_e_079,1,9,1,1.475598249,1,2
46,439,bCFS,f42887_e_002,0,9,1,2.647595467,1,2
46,440,bCFS,f42887_e_014,1,9,1,0.877337183,1,2
46,441,bCFS,f42887_e_154,1,9,1,1.501700307,1,2
46,442,bCFS,f42887_e_069,1,10,2,3.264985062,1,2
46,443,bCFS,f42887_e_277,1,10,2,2.50286194,1,2
46,444,bCFS,f42887_e_156,1,10,2,0.791434211,1,2
46,445,bCFS,f42887_e_103,0,9,1,1.235553923,1,2
46,446,bCFS,f42887_e_150,0,9,1,0.785359198,1,2
46,447,bCFS,f42887_e_275,0,10,2,0.921321854,1,2
46,448,bCFS,f42887_e_147,1,9,1,1.203212638,1,2
46,449,bCFS,f42887_e_169,0,9,1,1.108693367,1,2
46,450,bCFS,f42887_e_279,1,10,2,1.069230822,1,2
46,451,bCFS,f42887_e_164,1,9,1,0.785675498,1,2
46,452,bCFS,f42887_e_211,1,10,2,0.905141414,1,2
46,453,bCFS,f42887_e_234,0,9,1,1.331371361,1,2
46,454,bCFS,f42887_e_081,1,9,1,2.654900535,1,2
46,455,bCFS,f42887_e_175,1,9,1,0.868194341,1,2
46,456,bCFS,f42887_e_125,1,10,2,0.982736925,1,2
46,457,bCFS,f42887_e_000,0,10,2,0.982628692,1,2
46,458,bCFS,f42887_e_184,0,9,2,2.021709625,0,2
46,459,bCFS,f42887_e_092,0,10,2,4.885337365,1,2
46,460,bCFS,f42887_e_035,1,10,2,1.385017644,1,2
46,461,bCFS,f42887_e_158,0,10,2,1.020980922,1,2
46,462,bCFS,f42887_e_168,0,9,1,1.474342379,1,2
46,463,bCFS,f42887_e_269,0,10,2,0.67518541,1,2
46,464,bCFS,f42887_e_019,1,10,2,0.845494451,1,2
46,465,bCFS,f42887_e_085,0,9,1,3.265026738,1,2
46,466,bCFS,f42887_e_264,1,10,2,3.231163356,1,2
46,467,bCFS,f42887_e_221,0,9,1,5.660904637,1,2
46,468,bCFS,f42887_e_198,1,9,1,0.647281344,1,2
46,469,bCFS,f42887_e_049,1,10,2,0.715317255,1,2
46,470,bCFS,f42887_e_135,0,9,1,0.891299169,1,2
46,471,bCFS,f42887_e_189,1,10,2,0.656420454,1,2
46,472,bCFS,f42887_e_146,0,9,1,0.841249749,1,2
46,473,bCFS,f42887_e_247,0,9,1,7.582323527,1,2
46,474,bCFS,f42887_e_044,0,10,1,9.914448783,0,2
46,475,bCFS,f42887_e_077,0,9,1,0.656402105,1,2
46,476,bCFS,f42887_e_078,1,10,2,3.684846089,1,2
46,477,bCFS,f42887_e_120,1,9,1,1.041105937,1,2
46,478,bCFS,f42887_e_229,0,9,1,1.174670684,1,2
46,479,bCFS,f42887_e_008,0,9,1,0.574842114,1,2
46,480,bCFS,f42887_e_291,0,9,1,0.804487417,1,2
46,481,bCFS,f42887_e_153,0,9,1,0.584952518,1,2
46,482,bCFS,f42887_e_013,0,9,1,0.564451489,1,2
46,483,bCFS,f42887_e_289,0,9,1,0.564812263,1,2
46,484,bCFS,f42887_e_039,0,9,1,0.546101113,1,2
46,485,bCFS,f42887_e_210,1,9,1,0.580994569,1,2
46,486,bCFS,f42887_e_203,1,9,1,0.519203484,1,2
46,487,bCFS,f42887_e_262,0,9,1,0.668460692,1,2
46,488,bCFS,f42887_e_238,1,9,1,0.484796762,1,2
46,489,bCFS,f42887_e_096,1,9,1,0.490933045,1,2
46,490,bCFS,f42887_e_228,0,9,1,0.684770513,1,2
46,491,bCFS,f42887_e_283,0,10,2,0.830746536,1,2
46,492,bCFS,f42887_e_094,0,10,2,0.656009296,1,2
46,493,bCFS,f42887_e_267,1,9,1,0.744143474,1,2
46,494,bCFS,f42887_e_281,0,9,1,0.620432233,1,2
46,495,bCFS,f42887_e_010,0,10,2,0.800925076,1,2
46,496,bCFS,f42887_e_046,0,9,1,2.416163085,1,2
46,497,bCFS,f42887_e_059,1,9,1,1.560558853,1,2
46,498,bCFS,f42887_e_274,0,10,2,1.804446985,1,2
46,499,bCFS,f42887_e_299,0,10,2,0.73786848,1,2
46,500,bCFS,f42887_e_276,0,10,2,0.70435281,1,2
46,501,bCFS,f42887_e_130,0,9,2,1.091257369,0,2
46,502,bCFS,f42887_e_284,1,10,2,0.8306495,1,2
46,503,bCFS,f42887_e_045,1,9,1,0.820714197,1,2
46,504,bCFS,f42887_e_282,1,10,2,0.763595457,1,2
46,505,bCFS,f42887_e_179,1,10,2,2.74784266,1,2
46,506,bCFS,f42887_e_025,1,10,2,0.884367627,1,2
46,507,bCFS,f42887_e_295,1,9,1,1.004369107,1,2
46,508,bCFS,f42887_e_270,1,10,2,0.704061702,1,2
46,509,bCFS,f42887_e_112,0,9,1,0.828380662,1,2
46,510,bCFS,f42887_e_110,1,9,2,0.764865944,0,2
46,511,bCFS,f42887_e_206,1,10,2,0.697994465,1,2
46,512,bCFS,f42887_e_170,0,10,2,0.838025479,1,2
46,513,bCFS,f42887_e_119,1,10,2,0.824484916,1,2
46,514,bCFS,f42887_e_118,0,9,1,3.090277678,1,2
46,515,bCFS,f42887_e_022,0,10,2,0.957649701,1,2
46,516,bCFS,f42887_e_131,0,9,1,0.854109816,1,2
46,517,bCFS,f42887_e_006,1,10,2,7.21074008,1,2
46,518,bCFS,f42887_e_109,0,10,2,4.700344478,1,2
46,519,bCFS,f42887_e_129,0,9,1,2.440106093,1,2
46,520,bCFS,f42887_e_001,0,10,2,0.780606923,1,2
46,521,bCFS,f42887_e_194,0,10,2,0.634373381,1,2
46,522,bCFS,f42887_e_188,0,9,1,0.765933651,1,2
46,523,bCFS,f42887_e_036,0,9,1,0.740428426,1,2
46,524,bCFS,f42887_e_106,0,10,2,0.655925322,1,2
46,525,bCFS,f42887_e_186,0,10,2,0.579210289,1,2
46,526,bCFS,f42887_e_080,1,9,1,1.104066741,1,2
46,527,bCFS,f42887_e_199,0,10,2,0.600212049,1,2
46,528,bCFS,f42887_e_161,1,9,1,0.684044298,1,2
46,529,bCFS,f42887_e_163,1,10,2,0.652152115,1,2
46,530,bCFS,f42887_e_288,0,9,1,2.274084052,1,2
46,531,bCFS,f42887_e_055,0,10,2,0.75944157,1,2
46,532,bCFS,f42887_e_024,0,10,2,0.765675821,1,2
46,533,bCFS,f42887_e_070,1,9,1,0.83010274,1,2
46,534,bCFS,f42887_e_201,1,10,2,0.664155342,1,2
46,535,bCFS,f42887_e_185,1,10,2,0.680161615,1,2
46,536,bCFS,f42887_e_208,1,9,1,0.872758142,1,2
46,537,bCFS,f42887_e_205,0,9,1,0.794247632,1,2
46,538,bCFS,f42887_e_137,0,9,1,0.607812268,1,2
46,539,bCFS,f42887_e_180,0,9,1,0.61044157,1,2
46,540,bCFS,f42887_e_220,0,10,1,0.513999307,0,2
46,541,bCFS,f42887_e_268,1,9,1,0.890703268,1,2
46,542,bCFS,f42887_e_290,0,9,1,0.765725894,1,2
46,543,bCFS,f42887_e_028,1,10,2,0.655332221,1,2
46,544,bCFS,f42887_e_285,1,9,1,0.723909294,1,2
46,545,bCFS,f42887_e_182,0,9,1,0.837190721,1,2
46,546,bCFS,f42887_e_244,1,9,1,0.707564017,1,2
46,547,bCFS,f42887_e_062,1,10,2,0.954499142,1,2
46,548,bCFS,f42887_e_196,0,10,2,0.784005359,1,2
46,549,bCFS,f42887_e_174,0,9,1,0.824003779,1,2
46,550,bCFS,f42887_e_190,1,10,2,0.633409241,1,2
46,551,bCFS,f42887_e_011,0,9,1,0.875379669,1,2
46,552,bCFS,f42887_e_171,1,10,2,0.655682732,1,2
46,553,bCFS,f42887_e_037,1,10,2,0.630958149,1,2
46,554,bCFS,f42887_e_107,1,9,1,0.64949731,1,2
46,555,bCFS,f42887_e_123,0,9,1,0.884038887,1,2
46,556,bCFS,f42887_e_074,1,9,1,0.786757822,1,2
46,557,bCFS,f42887_e_043,1,9,1,0.655554906,1,2
46,558,bCFS,f42887_e_231,1,9,1,0.580141772,1,2
46,559,bCFS,f42887_e_038,0,10,2,0.907433579,1,2
46,560,bCFS,f42887_e_071,1,10,2,0.744061367,1,2
46,561,bCFS,f42887_e_057,1,10,2,0.656638785,1,2
46,562,bCFS,f42887_e_139,1,10,2,0.673970283,1,2
46,563,bCFS,f42887_e_286,1,9,1,0.714639247,1,2
46,564,bCFS,f42887_e_246,1,10,2,0.810986651,1,2
