Subject,Condition,Block,Trial,Stimulus,Group,RT,Acc,Side,Eye,Response
4,4,2,337,f42887_e_078,1,0.918561616,1,10,2,4
4,4,2,338,f42887_e_141,1,1.169032022,1,10,1,4
4,4,2,339,f42887_e_115,1,0.918574678,1,9,1,3
4,4,2,340,f42887_e_289,1,1.518555333,1,10,2,4
4,4,2,341,f42887_e_007,1,1.259198669,1,10,1,4
4,4,2,342,f42887_e_176,1,1.549008771,1,9,1,3
4,4,2,343,f42887_e_288,1,1.044032256,1,10,1,4
4,4,2,344,f42887_e_195,1,1.289406407,1,10,2,4
4,4,2,345,f42887_e_178,1,1.728530322,1,10,1,4
4,4,2,346,f42887_e_016,1,1.078623097,1,10,2,4
4,4,2,347,f42887_e_068,1,1.088587324,1,10,2,4
4,4,2,348,f42887_e_102,1,1.798681741,1,10,2,4
4,4,2,349,f42887_e_069,1,3.979672516,1,10,1,4
4,4,2,350,f42887_e_070,1,0.807630823,1,9,1,3
4,4,2,351,f42887_e_177,1,1.5688433,1,10,2,4
4,4,2,352,f42887_e_076,1,1.07824646,1,9,1,3
4,4,2,353,f42887_e_128,1,0.8477297,1,9,1,3
4,4,2,354,f42887_e_123,1,0.607511518,1,9,1,3
4,4,2,355,f42887_e_037,1,1.938648065,1,10,1,4
4,4,2,356,f42887_e_096,1,1.16801159,1,10,2,4
4,4,2,357,f42887_e_198,1,1.497998944,1,10,1,4
4,4,2,358,f42887_e_239,1,4.188567046,1,10,1,4
4,4,2,359,f42887_e_205,1,1.227787623,1,9,2,3
4,4,2,360,f42887_e_181,1,1.158001021,1,9,1,3
4,4,2,361,f42887_e_243,1,1.067846815,1,9,1,3
4,4,2,362,f42887_e_148,1,2.61872073,1,9,2,3
4,4,2,363,f42887_e_132,1,1.08831581,1,9,1,3
4,4,2,364,f42887_e_214,1,1.078048967,1,9,1,3
4,4,2,365,f42887_e_062,1,1.17778641,1,10,2,4
4,4,2,366,f42887_e_026,1,1.068451113,1,9,1,3
4,4,2,367,f42887_e_252,1,0.667709596,1,9,2,3
4,4,2,368,f42887_e_259,1,0.738232365,1,9,1,3
4,4,2,369,f42887_e_186,1,1.348257178,1,9,1,3
4,4,2,370,f42887_e_299,1,0.798717197,1,10,2,4
4,4,2,371,f42887_e_285,1,0.928224472,1,10,2,4
4,4,2,372,f42887_e_049,1,2.738500458,1,9,2,3
4,4,2,373,f42887_e_204,1,1.727695563,1,10,1,4
4,4,2,374,f42887_e_264,1,4.138984456,1,10,1,4
4,4,2,375,f42887_e_295,1,0.857133793,1,9,1,3
4,4,2,376,f42887_e_240,1,1.607859853,1,10,1,4
4,4,2,377,f42887_e_174,1,0.657353804,1,9,1,3
4,4,2,378,f42887_e_270,1,1.047821635,1,10,2,4
4,4,2,379,f42887_e_009,1,0.907972875,1,10,2,4
4,4,2,380,f42887_e_121,1,0.697294997,1,10,1,4
4,4,2,381,f42887_e_282,1,0.68759171,1,10,2,4
4,4,2,382,f42887_e_227,1,0.747644856,1,10,1,4
4,4,2,383,f42887_e_086,1,0.677323934,1,9,1,3
4,4,2,384,f42887_e_245,1,0.927181024,1,9,1,3
4,4,2,385,f42887_e_212,1,1.81759194,1,9,2,3
4,4,2,386,f42887_e_251,1,0.727054877,1,10,2,4
4,4,2,387,f42887_e_281,1,0.717885598,1,10,1,4
4,4,2,388,f42887_e_167,1,0.956953033,1,10,1,4
4,4,2,389,f42887_e_265,1,1.256849901,1,10,1,4
4,4,2,390,f42887_e_230,1,1.527281419,1,10,2,4
4,4,2,391,f42887_e_082,1,1.637765908,1,10,1,4
4,4,2,392,f42887_e_187,1,0.716867653,1,10,2,4
4,4,2,393,f42887_e_004,1,1.897605575,1,9,2,3
4,4,2,394,f42887_e_202,1,0.987574107,1,9,1,3
4,4,2,395,f42887_e_154,1,1.086895103,1,9,1,3
4,4,2,396,f42887_e_023,1,1.39727248,1,10,1,4
4,4,2,397,f42887_e_203,1,1.377252899,1,9,2,3
4,4,2,398,f42887_e_158,1,0.857007522,1,10,2,4
4,4,2,399,f42887_e_017,1,0.705581622,1,9,1,3
4,4,2,400,f42887_e_011,1,0.867244197,1,9,2,3
4,4,2,401,f42887_e_172,1,1.25676966,1,9,2,3
4,4,2,402,f42887_e_119,1,0.596639445,1,9,1,3
4,4,2,403,f42887_e_040,1,9.559753952,1,10,1,4
4,4,2,404,f42887_e_047,1,1.576352081,1,10,1,4
4,4,2,405,f42887_e_111,1,1.482763361,1,9,2,3
4,4,2,406,f42887_e_163,1,1.2964241,1,10,1,4
4,4,2,407,f42887_e_189,1,3.237057981,1,9,2,3
4,4,2,408,f42887_e_018,1,1.036435769,1,9,1,3
4,4,2,409,f42887_e_200,1,1.27653421,1,10,2,4
4,4,2,410,f42887_e_256,1,1.786071417,1,9,2,3
4,4,2,411,f42887_e_055,1,1.1264071,1,10,2,4
4,4,2,412,f42887_e_188,1,0.936782299,1,10,2,4
4,4,2,413,f42887_e_136,1,0.846613475,1,10,2,4
4,4,2,414,f42887_e_191,1,0.816286308,1,9,2,3
4,4,2,415,f42887_e_122,1,2.267145046,1,10,1,4
4,4,2,416,f42887_e_196,1,2.285620138,1,10,1,4
4,4,2,417,f42887_e_210,1,1.096039812,1,10,2,4
4,4,2,418,f42887_e_010,1,1.276772757,1,9,1,3
4,4,2,419,f42887_e_116,1,1.256452116,1,9,2,3
4,4,2,420,f42887_e_085,1,1.496631732,1,9,1,3
4,4,2,421,f42887_e_280,1,1.316454566,1,10,2,4
4,4,2,422,f42887_e_001,1,3.947332475,1,10,1,4
4,4,2,423,f42887_e_173,1,4.556849403,1,10,1,4
4,4,2,424,f42887_e_028,1,1.525657932,1,9,2,3
4,4,2,425,f42887_e_022,1,1.486187301,1,9,1,3
4,4,2,426,f42887_e_277,1,1.046506362,1,10,2,4
4,4,2,427,f42887_e_269,1,0.905946626,1,10,2,4
4,4,2,428,f42887_e_093,1,1.07649297,1,9,2,3
4,4,2,429,f42887_e_125,1,0.925207959,1,10,1,4
4,4,2,430,f42887_e_157,1,0.755048204,1,10,1,4
4,4,2,431,f42887_e_179,1,1.055270702,1,10,1,4
4,4,2,432,f42887_e_182,1,0.726442182,1,10,1,4
4,4,2,433,f42887_e_003,1,0.845755391,1,10,2,4
4,4,2,434,f42887_e_199,1,1.415635296,1,9,2,3
4,4,2,435,f42887_e_247,1,1.045781392,1,10,1,4
4,4,2,436,f42887_e_166,1,0.695756106,1,9,1,3
4,4,2,437,f42887_e_231,1,0.775122834,1,10,2,4
4,4,2,438,f42887_e_100,1,0.745902251,1,9,1,3
4,4,2,439,f42887_e_061,1,0.765256265,1,9,1,3
4,4,2,440,f42887_e_059,1,0.795347995,1,9,2,3
4,4,2,441,f42887_e_234,1,1.025618744,1,9,1,3
4,4,2,442,f42887_e_223,1,0.745827608,1,9,2,3
4,4,2,443,f42887_e_063,1,0.58474134,1,9,1,3
4,4,2,444,f42887_e_114,1,0.885601726,1,10,1,4
4,4,2,445,f42887_e_107,1,0.654808475,1,9,2,3
4,4,2,446,f42887_e_087,1,1.015985435,1,10,1,4
4,4,2,447,f42887_e_249,1,5.276504353,1,10,1,4
4,4,2,448,f42887_e_168,1,4.955832454,1,10,1,4
4,4,2,449,f42887_e_171,1,2.264861901,1,9,2,3
4,4,2,450,f42887_e_075,1,1.174705518,1,9,2,3
4,4,2,451,f42887_e_253,1,4.937085848,1,10,1,4
4,4,2,452,f42887_e_095,1,2.045006348,1,10,1,4
4,4,2,453,f42887_e_248,1,1.685179806,1,9,2,3
4,4,2,454,f42887_e_030,1,1.095037418,1,10,1,4
4,4,2,455,f42887_e_134,1,1.125382001,1,9,1,3
4,4,2,456,f42887_e_108,1,1.445431875,1,9,2,3
4,4,2,457,f42887_e_084,1,1.655167384,1,10,1,4
4,4,2,458,f42887_e_012,1,1.355435975,1,10,1,4
4,4,2,459,f42887_e_054,1,1.044898115,1,10,1,4
4,4,2,460,f42887_e_048,1,1.975310562,1,9,2,3
4,4,2,461,f42887_e_046,1,1.244754925,1,10,1,4
4,4,2,462,f42887_e_056,1,1.444761954,1,10,1,4
4,4,2,463,f42887_e_279,1,1.775227335,1,9,2,3
4,4,2,464,f42887_e_089,1,1.545376764,1,9,1,3
4,4,2,465,f42887_e_228,1,1.314103932,1,9,1,3
4,4,2,466,f42887_e_091,1,2.024866715,1,9,2,3
4,4,2,467,f42887_e_140,1,1.62461691,1,9,2,3
4,4,2,468,f42887_e_193,1,0.974845909,1,9,1,3
4,4,2,469,f42887_e_118,1,1.044506239,1,9,1,3
4,4,2,470,f42887_e_053,1,1.904772864,1,9,2,3
4,4,2,471,f42887_e_229,1,0.834551156,1,10,2,4
4,4,2,472,f42887_e_237,1,1.294932482,1,9,1,3
4,4,2,473,f42887_e_287,1,1.714759298,1,9,1,3
4,4,2,474,f42887_e_058,1,0.704662268,1,9,1,3
4,4,2,475,f42887_e_071,1,1.524434719,1,10,1,4
4,4,2,476,f42887_e_083,1,7.236252147,1,10,1,4
4,4,2,477,f42887_e_151,1,1.853607219,1,10,1,4
4,4,2,478,f42887_e_105,1,0.833433376,1,10,2,4
4,4,2,479,f42887_e_103,1,4.756157897,1,10,1,4
4,4,2,480,f42887_e_242,1,1.273258002,1,10,1,4
4,4,2,481,f42887_e_139,1,2.194838308,1,10,1,4
4,4,2,482,f42887_e_298,1,2.934823541,1,10,1,4
4,4,2,483,f42887_e_104,1,4.635268787,1,10,1,4
4,4,2,484,f42887_e_246,1,1.213578693,1,10,1,4
4,4,2,485,f42887_e_197,1,0.724111763,1,10,2,4
4,4,2,486,f42887_e_000,1,1.173554148,1,9,2,3
4,4,2,487,f42887_e_238,1,0.783577095,1,10,2,4
4,4,2,488,f42887_e_211,1,0.683909319,1,10,2,4
4,4,2,489,f42887_e_077,1,0.774438295,1,10,2,4
4,4,2,490,f42887_e_190,1,0.803667276,1,10,2,4
4,4,2,491,f42887_e_002,1,0.873173033,1,9,1,3
4,4,2,492,f42887_e_133,1,0.904414578,1,9,1,3
4,4,2,493,f42887_e_217,1,0.733779595,1,10,2,4
4,4,2,494,f42887_e_060,1,0.803958073,1,10,2,4
4,4,2,495,f42887_e_209,1,4.015124551,1,10,1,4
4,4,2,496,f42887_e_032,1,0.86318548,1,9,1,3
4,4,2,497,f42887_e_273,1,0.753408234,1,9,2,3
4,4,2,498,f42887_e_150,1,0.723497513,1,9,2,3
4,4,2,499,f42887_e_233,1,0.733316497,1,9,1,3
4,4,2,500,f42887_e_224,1,1.603404906,1,10,1,4
4,4,2,501,f42887_e_153,1,0.993215567,1,9,2,3
4,4,2,502,f42887_e_098,1,0.923072545,1,10,2,4
4,4,2,503,f42887_e_019,1,0.963890173,1,9,1,3
4,4,2,504,f42887_e_138,1,0.97330484,1,10,1,4
4,4,2,505,f42887_e_222,1,1.283630278,1,10,2,4
4,4,2,506,f42887_e_267,1,0.86265116,1,9,1,3
4,4,2,507,f42887_e_005,1,0.813659183,1,9,2,3
4,4,2,508,f42887_e_124,1,4.134982655,1,10,1,4
4,4,2,509,f42887_e_201,1,0.722307889,1,10,2,4
4,4,2,510,f42887_e_183,1,1.222822926,1,9,2,3
4,4,2,511,f42887_e_146,1,0.633656807,1,9,1,3
4,4,2,512,f42887_e_057,1,0.893430228,1,9,2,3
4,4,2,513,f42887_e_142,1,0.672709127,1,9,1,3
4,4,2,514,f42887_e_006,1,0.623377835,1,10,2,4
4,4,2,515,f42887_e_283,1,0.643054058,1,10,2,4
4,4,2,516,f42887_e_272,1,0.873379235,1,10,1,4
4,4,2,517,f42887_e_097,1,0.963115751,1,9,1,3
4,4,2,518,f42887_e_225,1,0.673595202,1,10,2,4
4,4,2,519,f42887_e_051,1,2.063279903,1,9,2,3
4,4,2,520,f42887_e_221,1,1.443560823,1,9,1,3
4,4,2,521,f42887_e_291,1,1.552623984,1,9,1,3
4,4,2,522,f42887_e_170,1,2.093458717,1,9,2,3
4,4,2,523,f42887_e_020,1,1.92339662,1,9,2,3
4,4,2,524,f42887_e_296,1,1.212602113,1,9,1,3
4,4,2,525,f42887_e_110,1,0.672913462,1,9,1,3
4,4,2,526,f42887_e_263,1,1.203409509,1,9,1,3
4,4,2,527,f42887_e_065,1,1.502712342,1,9,1,3
4,4,2,528,f42887_e_147,1,1.12245195,1,9,1,3
4,4,2,529,f42887_e_041,1,0.782803606,1,9,1,3
4,4,2,530,f42887_e_278,1,2.253163155,1,9,2,3
4,4,2,531,f42887_e_127,1,2.592434241,1,9,1,3
4,4,2,532,f42887_e_266,1,6.063509431,1,9,2,3
4,4,2,533,f42887_e_206,1,7.304100828,1,10,1,4
4,4,2,534,f42887_e_160,1,4.742659321,1,10,1,4
4,4,2,535,f42887_e_216,1,0.681721033,1,10,2,4
4,4,2,536,f42887_e_013,1,0.692407743,1,10,2,4
4,4,2,537,f42887_e_014,1,0.832629719,1,9,1,3
4,4,2,538,f42887_e_192,1,0.782417328,1,9,1,3
4,4,2,539,f42887_e_067,1,0.651507075,1,9,1,3
4,4,2,540,f42887_e_120,1,0.612225228,1,9,1,3
4,4,2,541,f42887_e_156,1,0.602205329,1,9,2,3
4,4,2,542,f42887_e_101,1,0.722539904,1,9,1,3
4,4,2,543,f42887_e_257,1,0.762344564,1,10,2,4
4,4,2,544,f42887_e_155,1,0.56268618,1,9,2,3
4,4,2,545,f42887_e_164,1,0.832102863,1,9,1,3
4,4,2,546,f42887_e_274,1,1.251851926,1,9,2,3
4,4,2,547,f42887_e_033,1,4.743444939,1,10,1,4
4,4,2,548,f42887_e_218,1,6.082135053,1,10,1,4
4,4,2,549,f42887_e_180,1,1.551174353,1,9,2,3
4,4,2,550,f42887_e_079,1,0.811586283,1,9,1,3
4,4,2,551,f42887_e_113,1,4.223163174,1,10,1,4
4,4,2,552,f42887_e_165,1,4.091434957,0,10,1,3
4,4,2,553,f42887_e_268,1,0.639297335,1,9,1,3
4,4,2,554,f42887_e_029,1,0.561759362,1,9,1,3
4,4,2,555,f42887_e_081,1,0.641419064,1,10,2,4
4,4,2,556,f42887_e_073,1,2.652292071,1,10,1,4
4,4,2,557,f42887_e_094,1,1.691739998,0,10,1,3
4,4,2,558,f42887_e_162,1,0.801836966,1,10,2,4
4,4,2,559,f42887_e_050,1,0.962282548,1,9,2,3
4,4,2,560,f42887_e_152,1,1.501848349,1,9,2,3
4,4,2,561,f42887_e_064,1,0.761302982,1,10,2,4
4,4,2,562,f42887_e_135,1,0.701425247,1,10,2,4
4,4,2,563,f42887_e_159,1,0.711368015,1,9,1,3
4,4,2,564,f42887_e_284,1,0.781888606,1,10,2,4
4,4,2,565,f42887_e_208,1,0.631436176,1,10,2,4
4,4,2,566,f42887_e_031,1,1.111545043,1,9,1,3
4,4,2,567,f42887_e_092,1,1.481727066,1,9,2,3
4,4,2,568,f42887_e_219,1,1.201325723,1,9,1,3
4,4,2,569,f42887_e_254,1,0.971669535,1,10,2,4
4,4,2,570,f42887_e_144,1,1.051861691,1,9,1,3
4,4,2,571,f42887_e_039,1,1.171764581,1,9,1,3
4,4,2,572,f42887_e_035,1,1.580434435,1,9,2,3
4,4,2,573,f42887_e_109,1,0.770835212,1,9,2,3
4,4,2,574,f42887_e_066,1,0.701218735,1,10,2,4
4,4,2,575,f42887_e_149,1,0.701049544,1,10,2,4
4,4,2,576,f42887_e_294,1,0.680405449,1,9,2,3
4,4,2,577,f42887_e_088,1,6.643358229,1,10,1,4
4,4,2,578,f42887_e_126,1,4.56133794,1,10,1,4
4,4,2,579,f42887_e_036,1,1.95976521,1,9,2,3
4,4,2,580,f42887_e_090,1,0.750973314,1,10,2,4
4,4,2,581,f42887_e_027,1,4.412517393,1,10,1,4
4,4,2,582,f42887_e_080,1,2.061084464,1,9,2,3
4,4,2,583,f42887_e_244,1,1.12151518,1,10,2,4
4,4,2,584,f42887_e_250,1,1.98176812,1,9,2,3
4,4,2,585,f42887_e_184,1,2.411258725,1,10,1,4
4,4,2,586,f42887_e_293,1,2.341348962,1,9,2,3
4,4,2,587,f42887_e_262,1,1.660258352,1,10,1,4
4,4,2,588,f42887_e_290,1,5.772515925,1,9,2,3
4,4,2,589,f42887_e_021,1,3.551070164,1,10,1,4
4,4,2,590,f42887_e_220,1,1.820649196,1,9,2,3
4,4,2,591,f42887_e_241,1,0.680217286,1,10,2,4
4,4,2,592,f42887_e_271,1,0.801567007,1,9,1,3
4,4,2,593,f42887_e_131,1,1.005947186,1,10,2,4
4,4,2,594,f42887_e_015,1,0.660145765,1,9,1,3
4,4,2,595,f42887_e_276,1,0.749846826,1,9,1,3
4,4,2,596,f42887_e_232,1,0.790195447,1,9,2,3
4,4,2,597,f42887_e_129,1,5.261458177,1,10,1,4
4,4,2,598,f42887_e_044,1,1.048822475,1,9,1,3
4,4,2,599,f42887_e_008,1,1.320554959,1,9,1,3
4,4,2,600,f42887_e_143,1,1.420603104,1,10,1,4
40,4,1,1,f42887_e_175,1,1.402174559,1,9,1,3
40,4,1,2,f42887_e_014,1,1.245373876,1,9,2,3
40,4,1,3,f42887_e_284,1,1.778174357,1,9,2,3
40,4,1,4,f42887_e_258,1,1.309535147,1,10,2,4
40,4,1,5,f42887_e_117,1,1.589500487,1,9,1,3
40,4,1,6,f42887_e_215,1,2.529685971,1,9,1,3
40,4,1,7,f42887_e_267,1,0.95931232,1,10,2,4
40,4,1,8,f42887_e_178,1,1.409346267,1,9,1,3
40,4,1,9,f42887_e_051,1,0.859392966,1,10,2,4
40,4,1,10,f42887_e_041,1,1.369255426,1,9,1,3
40,4,1,11,f42887_e_274,1,1.199526137,1,10,2,4
40,4,1,12,f42887_e_015,1,2.698926032,1,9,2,3
40,4,1,13,f42887_e_108,1,1.850940807,1,9,1,3
40,4,1,14,f42887_e_021,1,1.16904661,1,9,2,3
40,4,1,15,f42887_e_085,1,1.228983666,1,9,1,3
40,4,1,16,f42887_e_271,1,1.90903012,1,9,2,3
40,4,1,17,f42887_e_228,1,1.928828439,1,10,2,4
40,4,1,18,f42887_e_029,1,2.808892744,1,10,1,4
40,4,1,19,f42887_e_210,1,1.538723772,0,9,2,4
40,4,1,20,f42887_e_166,1,1.518836192,1,10,2,4
40,4,1,21,f42887_e_155,1,3.619059408,1,10,1,4
40,4,1,22,f42887_e_059,1,1.650934462,0,10,2,3
40,4,1,23,f42887_e_028,1,1.848656708,1,9,2,3
40,4,1,24,f42887_e_009,1,1.488678566,1,9,1,3
40,4,1,25,f42887_e_192,1,1.638936725,1,9,1,3
40,4,1,26,f42887_e_069,1,1.448625358,1,9,2,3
40,4,1,27,f42887_e_006,1,2.318888007,1,9,2,3
40,4,1,28,f42887_e_012,1,1.1506292,1,9,1,3
40,4,1,29,f42887_e_151,1,1.158580313,1,9,1,3
40,4,1,30,f42887_e_105,1,7.278388802,1,10,1,4
40,4,1,31,f42887_e_156,1,6.577997576,1,10,1,4
40,4,1,32,f42887_e_145,1,3.307811498,1,10,1,4
40,4,1,33,f42887_e_002,1,2.10830931,1,9,2,3
40,4,1,34,f42887_e_088,1,1.918156561,1,9,2,3
40,4,1,35,f42887_e_201,1,1.878214074,1,9,1,3
40,4,1,36,f42887_e_004,1,1.808340691,1,10,2,4
40,4,1,37,f42887_e_066,1,1.818063661,1,9,2,3
40,4,1,38,f42887_e_027,1,1.328053325,1,10,2,4
40,4,1,39,f42887_e_268,1,1.398372704,1,9,2,3
40,4,1,40,f42887_e_275,1,1.968198346,1,9,2,3
40,4,1,41,f42887_e_134,1,6.548291234,1,10,1,4
40,4,1,42,f42887_e_079,1,2.400524932,1,9,2,3
40,4,1,43,f42887_e_040,1,1.91769688,1,9,2,3
40,4,1,44,f42887_e_198,1,2.41801707,1,9,2,3
40,4,1,45,f42887_e_202,1,2.028282202,1,10,2,4
40,4,1,46,f42887_e_092,1,3.257826629,1,9,1,3
40,4,1,47,f42887_e_032,1,3.467581135,1,9,1,3
40,4,1,48,f42887_e_290,1,3.648276523,1,10,1,4
40,4,1,49,f42887_e_256,1,2.057237441,1,10,2,4
40,4,1,50,f42887_e_054,1,10.00703828,-1,10,1,0
40,4,1,51,f42887_e_281,1,2.317376161,1,10,1,4
40,4,1,52,f42887_e_083,1,1.677888316,1,9,2,3
40,4,1,53,f42887_e_219,1,1.907562126,1,9,2,3
40,4,1,54,f42887_e_289,1,1.47743753,1,10,2,4
40,4,1,55,f42887_e_001,1,1.637884559,1,9,2,3
40,4,1,56,f42887_e_199,1,1.497101801,1,10,2,4
40,4,1,57,f42887_e_023,1,1.667594633,1,9,1,3
40,4,1,58,f42887_e_078,1,1.387371772,1,9,2,3
40,4,1,59,f42887_e_296,1,3.797675345,1,9,2,3
40,4,1,60,f42887_e_099,1,1.337276182,1,10,2,4
40,4,1,61,f42887_e_158,1,1.767238738,1,10,1,4
40,4,1,62,f42887_e_235,1,3.936917643,1,10,1,4
40,4,1,63,f42887_e_062,1,1.597115393,1,10,2,4
40,4,1,64,f42887_e_121,1,1.687199812,1,9,2,3
40,4,1,65,f42887_e_285,1,1.976812855,1,9,1,3
40,4,1,66,f42887_e_116,1,1.397053687,1,9,1,3
40,4,1,67,f42887_e_068,1,1.796477935,1,9,2,3
40,4,1,68,f42887_e_190,1,1.456859495,1,9,1,3
40,4,1,69,f42887_e_272,1,1.447311628,1,10,2,4
40,4,1,70,f42887_e_167,1,2.067053404,1,9,2,3
40,4,1,71,f42887_e_119,1,6.646351336,1,10,1,4
40,4,1,72,f42887_e_038,1,1.756717081,1,10,2,4
40,4,1,73,f42887_e_263,1,1.157169858,1,9,1,3
40,4,1,74,f42887_e_110,1,1.556856292,1,10,2,4
40,4,1,75,f42887_e_005,1,1.757207553,1,9,2,3
40,4,1,76,f42887_e_042,1,2.22653473,1,9,2,3
40,4,1,77,f42887_e_073,1,1.787182612,1,9,2,3
40,4,1,78,f42887_e_295,1,1.997096981,1,9,1,3
40,4,1,79,f42887_e_017,1,1.986538313,1,9,1,3
40,4,1,80,f42887_e_046,1,1.616402091,1,10,2,4
40,4,1,81,f42887_e_060,1,0.936279128,1,9,1,3
40,4,1,82,f42887_e_278,1,1.276440601,1,9,1,3
40,4,1,83,f42887_e_194,1,1.746456677,1,9,1,3
40,4,1,84,f42887_e_081,1,1.386609473,1,9,1,3
40,4,1,85,f42887_e_008,1,7.408699977,1,10,1,4
40,4,1,86,f42887_e_109,1,1.685482695,1,10,1,4
40,4,1,87,f42887_e_043,1,1.198493876,1,9,1,3
40,4,1,88,f42887_e_174,1,1.676311156,1,9,1,3
40,4,1,89,f42887_e_037,1,2.106283354,1,9,1,3
40,4,1,90,f42887_e_181,1,2.548934725,1,9,2,3
40,4,1,91,f42887_e_299,1,2.666042044,1,9,1,3
40,4,1,92,f42887_e_221,1,2.346549733,1,10,2,4
40,4,1,93,f42887_e_135,1,1.278470289,1,10,2,4
40,4,1,94,f42887_e_238,1,2.046001071,1,10,2,4
40,4,1,95,f42887_e_292,1,1.365996915,1,10,2,4
40,4,1,96,f42887_e_247,1,2.745699354,1,10,1,4
40,4,1,97,f42887_e_065,1,0.965972407,1,9,1,3
40,4,1,98,f42887_e_052,1,1.815806309,1,9,2,3
40,4,1,99,f42887_e_186,1,1.455930803,1,10,1,4
40,4,1,100,f42887_e_112,1,1.435898289,1,10,2,4
40,4,1,101,f42887_e_138,1,1.665727918,1,9,2,3
40,4,1,102,f42887_e_260,1,1.260994012,1,10,2,4
40,4,1,103,f42887_e_086,1,1.665728229,1,10,2,4
40,4,1,104,f42887_e_136,1,0.814308147,1,9,1,3
40,4,1,105,f42887_e_048,1,1.255679067,1,10,2,4
40,4,1,106,f42887_e_211,1,5.245119777,1,10,1,4
40,4,1,107,f42887_e_205,1,1.574273786,1,9,1,3
40,4,1,108,f42887_e_050,1,1.425901315,1,9,1,3
40,4,1,109,f42887_e_160,1,1.217764401,1,9,1,3
40,4,1,110,f42887_e_191,1,1.935262107,1,10,2,4
40,4,1,111,f42887_e_031,1,1.42901116,1,9,2,3
40,4,1,112,f42887_e_183,1,1.965010125,1,10,2,4
40,4,1,113,f42887_e_282,1,8.344780676,1,10,1,4
40,4,1,114,f42887_e_148,1,1.614983238,1,10,1,4
40,4,1,115,f42887_e_003,1,4.335358459,1,10,1,4
40,4,1,116,f42887_e_169,1,2.405284093,1,10,2,4
40,4,1,117,f42887_e_236,1,1.025961093,1,9,1,3
40,4,1,118,f42887_e_128,1,1.765183236,1,10,1,4
40,4,1,119,f42887_e_188,1,1.585218736,1,10,1,4
40,4,1,120,f42887_e_076,1,0.805632057,1,9,1,3
40,4,1,121,f42887_e_084,1,1.235475806,1,9,1,3
40,4,1,122,f42887_e_170,1,1.248061362,1,10,2,4
40,4,1,123,f42887_e_025,1,0.887566934,1,9,1,3
40,4,1,124,f42887_e_130,1,1.385085497,1,9,2,3
40,4,1,125,f42887_e_137,1,1.407508787,1,9,2,3
40,4,1,126,f42887_e_111,1,1.445086311,1,10,2,4
40,4,1,127,f42887_e_197,1,0.877711162,1,9,1,3
40,4,1,128,f42887_e_229,1,2.045034123,1,9,1,3
40,4,1,129,f42887_e_102,1,1.197179213,1,9,1,3
40,4,1,130,f42887_e_200,1,2.224679833,1,9,1,3
40,4,1,131,f42887_e_115,1,1.226628967,1,9,1,3
40,4,1,132,f42887_e_283,1,1.945060342,1,10,2,4
40,4,1,133,f42887_e_277,1,1.224826321,1,10,2,4
40,4,1,134,f42887_e_237,1,1.32471675,1,10,2,4
40,4,1,135,f42887_e_030,1,2.464567394,1,10,1,4
40,4,1,136,f42887_e_209,1,7.087642325,1,10,1,4
40,4,1,137,f42887_e_234,1,3.974620196,1,10,1,4
40,4,1,138,f42887_e_143,1,2.484970017,1,9,2,3
40,4,1,139,f42887_e_241,1,0.934639143,1,9,1,3
40,4,1,140,f42887_e_127,1,10.00464533,-1,10,1,0
40,4,1,141,f42887_e_173,1,10.00431752,-1,10,1,0
40,4,1,142,f42887_e_176,1,1.81336577,1,9,1,3
40,4,1,143,f42887_e_034,1,1.146398766,1,10,1,4
40,4,1,144,f42887_e_217,1,1.504560577,1,10,2,4
40,4,1,145,f42887_e_291,1,1.45432534,1,10,2,4
40,4,1,146,f42887_e_026,1,1.584752523,1,9,1,3
40,4,1,147,f42887_e_045,1,1.106575398,1,9,1,3
40,4,1,148,f42887_e_250,1,1.154477707,1,9,2,3
40,4,1,149,f42887_e_098,1,1.594019855,1,9,1,3
40,4,1,150,f42887_e_298,1,1.934723739,1,9,1,3
40,4,1,151,f42887_e_232,1,1.893550252,1,10,2,4
40,4,1,152,f42887_e_044,1,3.80383221,1,10,1,4
40,4,1,153,f42887_e_207,1,3.513781256,1,10,2,4
40,4,1,154,f42887_e_033,1,3.494059447,1,10,1,4
40,4,1,155,f42887_e_149,1,3.99323199,1,10,1,4
40,4,1,156,f42887_e_154,1,1.323917129,1,9,2,3
40,4,1,157,f42887_e_007,1,1.274045159,1,9,1,3
40,4,1,158,f42887_e_257,1,1.193626171,1,10,2,4
40,4,1,159,f42887_e_075,1,2.243750997,1,10,1,4
40,4,1,160,f42887_e_218,1,1.383857918,1,9,1,3
40,4,1,161,f42887_e_140,1,1.863789171,1,9,1,3
40,4,1,162,f42887_e_120,1,1.69710006,1,10,2,4
40,4,1,163,f42887_e_022,1,1.653834993,1,9,1,3
40,4,1,164,f42887_e_095,1,1.973473481,1,9,1,3
40,4,1,165,f42887_e_124,1,2.995720426,1,10,1,4
40,4,1,166,f42887_e_262,1,1.983738239,1,9,2,3
40,4,1,167,f42887_e_251,1,2.29364505,1,10,1,4
40,4,1,168,f42887_e_168,1,1.393030701,1,9,2,3
40,4,1,169,f42887_e_222,1,1.803569712,1,10,2,4
40,4,1,170,f42887_e_212,1,1.093737919,1,9,1,3
40,4,1,171,f42887_e_113,1,1.653468306,1,10,2,4
40,4,1,172,f42887_e_233,1,1.102864049,1,10,2,4
